wavelength,transparent
615.396,0.9775008724721473
615.754,0.9775008724721473
616.113,0.9775008724721473
616.472,0.9775008724721473
616.831,0.9775008724721473
617.189,0.9775008724721473
617.548,0.9775008724721473
617.906,0.9775008724721473
618.265,0.9775008724721473
618.623,0.9775008724721473
618.981,0.9775008724721473
619.34,0.9775008724721473
619.698,0.9775008724721473
620.056,0.9775008724721473
620.414,0.9775008724721473
620.772,0.9775008724721473
621.13,0.9775008724721473
621.488,0.9775008724721473
621.846,0.9775008724721473
622.204,0.9775008724721473
622.562,0.9775008724721473
622.92,0.9775008724721473
623.277,0.9775008724721473
623.635,0.9775008724721473
623.993,0.9775008724721473
624.35,0.9775008724721473
624.708,0.9775008724721473
625.065,0.9775008724721473
625.423,0.9775008724721473
625.78,0.9775008724721473
626.137,0.9775008724721473
626.495,0.9775008724721473
626.852,0.9775008724721473
627.209,0.9775008724721473
627.566,0.9775008724721473
627.923,0.9775008724721473
628.28,0.9775008724721473
628.637,0.9775008724721473
628.994,0.9775008724721473
629.351,0.9775008724721473
629.707,0.9775008724721473
630.064,0.9775008724721473
630.421,0.9775008724721473
630.777,0.9775008724721473
631.134,0.9775008724721473
631.49,0.9775008724721473
631.847,0.9775008724721473
632.203,0.9775008724721473
632.56,0.9775008724721473
632.916,0.9775008724721473
633.272,0.9775008724721473
633.628,0.9775008724721473
633.985,0.9775008724721473
634.341,0.9775008724721473
634.697,0.9775008724721473
635.053,0.9775008724721473
635.409,0.9775008724721473
635.764,0.9775008724721473
636.12,0.9775008724721473
636.476,0.9775008724721473
636.832,0.9775008724721473
637.187,0.9775008724721473
637.543,0.9775008724721473
637.899,0.9775008724721473
638.254,0.9775008724721473
638.61,0.9775008724721473
638.965,0.9775008724721473
639.32,0.9775008724721473
639.676,0.9775008724721473
640.031,0.9775008724721473
640.386,0.9775008724721473
640.741,0.9775008724721473
641.096,0.9775008724721473
641.451,0.9775008724721473
641.806,0.9775008724721473
642.161,0.9775008724721473
642.516,0.9775008724721473
642.871,0.9775008724721473
643.226,0.9775008724721473
643.58,0.9775008724721473
643.935,0.9775008724721473
644.29,0.9775008724721473
644.644,0.9775008724721473
644.999,0.9775008724721473
645.353,0.9775008724721473
645.708,0.9775008724721473
646.062,0.9775008724721473
646.416,0.9775008724721473
646.771,0.9775008724721473
647.125,0.9775008724721473
647.479,0.9775008724721473
647.833,0.9775008724721473
648.187,0.9775008724721473
648.541,0.9775008724721473
648.895,0.9775008724721473
649.249,0.9775008724721473
649.603,0.9775008724721473
649.956,0.9775008724721473
650.31,0.9775008724721473
650.664,0.9775008724721473
651.017,0.9775008724721473
651.371,0.9775008724721473
651.725,0.9775008724721473
652.078,0.9775008724721473
652.431,0.9775008724721473
652.785,0.9775008724721473
653.138,0.9775008724721473
653.491,0.9775008724721473
653.845,0.9775008724721473
654.198,0.9775008724721473
654.551,0.9775008724721473
654.904,0.9775008724721473
655.257,0.9775008724721473
655.61,0.9775008724721473
655.963,0.9775008724721473
656.315,0.9775008724721473
656.668,0.9775008724721473
657.021,0.9775008724721473
657.374,0.9775008724721473
657.726,0.9775008724721473
658.079,0.9775008724721473
658.431,0.9775008724721473
658.784,0.9775008724721473
659.136,0.9775008724721473
659.489,0.9775008724721473
659.841,0.9775008724721473
660.193,0.9772850797581397
660.545,0.9772850797581397
660.897,0.9770693779586056
661.25,0.9770693779586056
661.602,0.9768537670161078
661.954,0.9768537670161078
662.305,0.9766382468732503
662.657,0.9766382468732503
663.009,0.9764228174726853
663.361,0.9764228174726853
663.713,0.9762074787571211
664.064,0.9762074787571211
664.416,0.9759922306693037
664.768,0.9759922306693037
665.119,0.9757770731520354
665.471,0.9757770731520354
665.822,0.9755620061481659
666.173,0.9755620061481659
666.525,0.9753470296005861
666.876,0.9753470296005861
667.227,0.9751321434522446
667.578,0.9751321434522446
667.929,0.9751321434522446
668.28,0.9749173476461279
668.631,0.9749173476461279
668.982,0.974702642125281
669.333,0.974702642125281
669.684,0.974488026832786
670.035,0.974488026832786
670.386,0.9742735017117833
670.736,0.9742735017117833
671.087,0.9740590667054512
671.437,0.9740590667054512
671.788,0.9738447217570224
672.138,0.9738447217570224
672.489,0.9736304668097785
672.839,0.9736304668097785
673.189,0.9734163018070401
673.54,0.9734163018070401
673.89,0.9732022266921859
674.24,0.9732022266921859
674.59,0.9729882414086349
674.94,0.9729882414086349
675.29,0.972774345899853
675.64,0.972774345899853
675.99,0.972774345899853
676.34,0.9725605401093613
676.69,0.9725605401093613
677.039,0.9723468239807159
677.389,0.9723468239807159
677.739,0.9721331974575373
678.088,0.9721331974575373
678.438,0.9719196604834787
678.787,0.9719196604834787
679.137,0.9717062130022429
679.486,0.9717062130022429
679.835,0.9714928549575873
680.185,0.9714928549575873
680.534,0.9712795862933066
680.883,0.9712795862933066
681.232,0.9710664069532523
681.581,0.9710664069532523
681.93,0.970853316881313
682.279,0.970853316881313
682.628,0.9706403160214345
682.977,0.9706403160214345
683.325,0.9704274043175997
683.674,0.9704274043175997
684.023,0.9704274043175997
684.372,0.970214581713845
684.72,0.970214581713845
685.069,0.970214581713845
685.417,0.970214581713845
685.765,0.970214581713845
686.114,0.970214581713845
686.462,0.970214581713845
686.81,0.970214581713845
687.159,0.970214581713845
687.507,0.970214581713845
687.855,0.970214581713845
688.203,0.970214581713845
688.551,0.970214581713845
688.899,0.970214581713845
689.247,0.970214581713845
689.595,0.970214581713845
689.942,0.970214581713845
690.29,0.970214581713845
690.638,0.970214581713845
690.985,0.970214581713845
691.333,0.970214581713845
691.681,0.970214581713845
692.028,0.970214581713845
692.375,0.970214581713845
692.723,0.970214581713845
693.07,0.970214581713845
693.417,0.970214581713845
693.765,0.970214581713845
694.112,0.970214581713845
694.459,0.970214581713845
694.806,0.970214581713845
695.153,0.970214581713845
695.5,0.970214581713845
695.847,0.970214581713845
696.194,0.970214581713845
696.54,0.970214581713845
696.887,0.970214581713845
697.234,0.970214581713845
697.58,0.970214581713845
697.927,0.970214581713845
698.273,0.970214581713845
698.62,0.970214581713845
698.966,0.970214581713845
699.313,0.970214581713845
699.659,0.970214581713845
700.005,0.970214581713845
700.351,0.970214581713845
700.698,0.970214581713845
701.044,0.970214581713845
701.39,0.970214581713845
701.736,0.970214581713845
702.082,0.970214581713845
702.428,0.970214581713845
702.773,0.970214581713845
703.119,0.970214581713845
703.465,0.970214581713845
703.811,0.970214581713845
704.156,0.970214581713845
704.502,0.970214581713845
704.847,0.970214581713845
705.193,0.970214581713845
705.538,0.970214581713845
705.884,0.970214581713845
706.229,0.970214581713845
706.574,0.970214581713845
706.919,0.970214581713845
707.265,0.970214581713845
707.61,0.970214581713845
707.955,0.970214581713845
708.3,0.970214581713845
708.645,0.970214581713845
708.99,0.970214581713845
709.334,0.970214581713845
709.679,0.970214581713845
710.024,0.970214581713845
710.369,0.970214581713845
710.713,0.970214581713845
711.058,0.970214581713845
711.402,0.970214581713845
711.747,0.970214581713845
712.091,0.970214581713845
712.436,0.970214581713845
712.78,0.970214581713845
713.124,0.970214581713845
713.468,0.970214581713845
713.813,0.970214581713845
714.157,0.970214581713845
714.501,0.970214581713845
714.845,0.970214581713845
715.189,0.970214581713845
715.533,0.970214581713845
715.876,0.970214581713845
716.22,0.970214581713845
716.564,0.970214581713845
716.908,0.970214581713845
717.251,0.970214581713845
717.595,0.970214581713845
717.938,0.970214581713845
718.282,0.970214581713845
718.625,0.970214581713845
718.969,0.970214581713845
719.312,0.970214581713845
719.655,0.970214581713845
719.998,0.970214581713845
720.342,0.970214581713845
720.685,0.970214581713845
721.028,0.970214581713845
721.371,0.970214581713845
721.714,0.970214581713845
722.057,0.970214581713845
722.399,0.970214581713845
722.742,0.970214581713845
723.085,0.970214581713845
723.428,0.970214581713845
723.77,0.9704274043175997
724.113,0.9704274043175997
724.455,0.9706403160214345
724.798,0.9706403160214345
725.14,0.970853316881313
725.483,0.970853316881313
725.825,0.9710664069532523
726.167,0.9710664069532523
726.509,0.9712795862933066
726.852,0.9712795862933066
727.194,0.9714928549575873
727.536,0.9714928549575873
727.878,0.9717062130022429
728.22,0.9717062130022429
728.562,0.9719196604834787
728.903,0.9719196604834787
729.245,0.9721331974575373
729.587,0.9721331974575373
729.929,0.9723468239807159
730.27,0.9725605401093613
730.612,0.9725605401093613
730.953,0.972774345899853
731.295,0.972774345899853
731.636,0.9729882414086349
731.978,0.9729882414086349
732.319,0.9732022266921859
732.66,0.9732022266921859
733.002,0.9734163018070401
733.343,0.9734163018070401
733.684,0.9736304668097785
734.025,0.9736304668097785
734.366,0.9738447217570224
734.707,0.9738447217570224
735.048,0.9740590667054512
735.389,0.9740590667054512
735.729,0.9742735017117833
736.07,0.9742735017117833
736.411,0.974488026832786
736.751,0.974488026832786
737.092,0.974702642125281
737.433,0.974702642125281
737.773,0.9749173476461279
738.113,0.9749173476461279
738.454,0.9751321434522446
738.794,0.9751321434522446
739.134,0.9753470296005861
739.475,0.9753470296005861
739.815,0.9755620061481659
740.155,0.9755620061481659
740.495,0.9757770731520354
740.835,0.9757770731520354
741.175,0.9759922306693037
741.515,0.9759922306693037
741.855,0.9762074787571211
742.194,0.9762074787571211
742.534,0.9764228174726853
742.874,0.9764228174726853
743.214,0.9766382468732503
743.553,0.9766382468732503
743.893,0.9768537670161078
744.232,0.9768537670161078
744.572,0.9770693779586056
744.911,0.9772850797581397
745.25,0.9772850797581397
745.59,0.9775008724721473
745.929,0.9775008724721473
746.268,0.9775008724721473
746.607,0.9775008724721473
746.946,0.9775008724721473
747.285,0.9775008724721473
747.624,0.9775008724721473
747.963,0.9775008724721473
748.302,0.9775008724721473
748.641,0.9775008724721473
748.979,0.9775008724721473
749.318,0.9775008724721473
749.657,0.9775008724721473
749.995,0.9775008724721473
750.334,0.9775008724721473
750.672,0.9775008724721473
751.011,0.9775008724721473
751.349,0.9775008724721473
751.687,0.9775008724721473
752.026,0.9775008724721473
752.364,0.9775008724721473
752.702,0.9775008724721473
753.04,0.9775008724721473
753.378,0.9775008724721473
753.716,0.9775008724721473
754.054,0.9775008724721473
754.392,0.9775008724721473
754.73,0.9775008724721473
755.068,0.9775008724721473
755.406,0.9775008724721473
755.743,0.9775008724721473
756.081,0.9775008724721473
756.418,0.9775008724721473
756.756,0.9775008724721473
757.093,0.9775008724721473
757.431,0.9775008724721473
757.768,0.9775008724721473
758.106,0.9775008724721473
758.443,0.9775008724721473
758.78,0.9775008724721473
759.117,0.9775008724721473
759.454,0.9775008724721473
759.791,0.9775008724721473
760.128,0.9775008724721473
760.465,0.9775008724721473
760.802,0.9775008724721473
761.139,0.9775008724721473
761.476,0.9775008724721473
761.813,0.9775008724721473
762.149,0.9775008724721473
762.486,0.9775008724721473
762.823,0.9775008724721473
763.159,0.9775008724721473
763.496,0.9775008724721473
763.832,0.9775008724721473
764.169,0.9775008724721473
764.505,0.9775008724721473
764.841,0.9775008724721473
765.177,0.9775008724721473
765.514,0.9775008724721473
765.85,0.9775008724721473
766.186,0.9775008724721473
766.522,0.9775008724721473
766.858,0.9775008724721473
767.194,0.9775008724721473
767.529,0.9775008724721473
767.865,0.9775008724721473
768.201,0.9775008724721473
768.537,0.9775008724721473
768.872,0.9775008724721473
769.208,0.9775008724721473
769.543,0.9775008724721473
769.879,0.9775008724721473
770.214,0.9775008724721473
770.55,0.9775008724721473
770.885,0.9775008724721473
771.22,0.9775008724721473
771.556,0.9775008724721473
771.891,0.9775008724721473
772.226,0.9775008724721473
772.561,0.9775008724721473
772.896,0.9775008724721473
773.231,0.9775008724721473
773.566,0.9775008724721473
773.901,0.9775008724721473
774.235,0.9775008724721473
774.57,0.9775008724721473
774.905,0.9775008724721473
775.24,0.9775008724721473
775.574,0.9775008724721473
775.909,0.9775008724721473
776.243,0.9775008724721473
776.578,0.9775008724721473
776.912,0.9775008724721473
777.246,0.9775008724721473
777.581,0.9775008724721473
777.915,0.9775008724721473
778.249,0.9775008724721473
778.583,0.9775008724721473
778.917,0.9775008724721473
779.251,0.9775008724721473
779.585,0.9775008724721473
779.919,0.9775008724721473
780.253,0.9775008724721473
780.587,0.9775008724721473
780.921,0.9775008724721473
781.254,0.9775008724721473
781.588,0.9775008724721473
781.921,0.9775008724721473
782.255,0.9775008724721473
782.588,0.9775008724721473
782.922,0.9775008724721473
783.255,0.9775008724721473
783.589,0.9775008724721473
783.922,0.9775008724721473
784.255,0.9775008724721473
784.588,0.9775008724721473
784.921,0.9775008724721473
785.255,0.9775008724721473
785.588,0.9775008724721473
785.92,0.9775008724721473
786.253,0.9775008724721473
786.586,0.9775008724721473
786.919,0.9775008724721473
787.252,0.9775008724721473
787.585,0.9775008724721473
787.917,0.9775008724721473
788.25,0.9775008724721473
788.582,0.9775008724721473
788.915,0.9775008724721473
789.247,0.9775008724721473
789.58,0.9775008724721473
789.912,0.9775008724721473
790.244,0.9775008724721473
790.576,0.9775008724721473
790.909,0.9775008724721473
791.241,0.9775008724721473
791.573,0.9775008724721473
791.905,0.9775008724721473
792.237,0.9775008724721473
792.569,0.9775008724721473
792.901,0.9775008724721473
793.232,0.9775008724721473
793.564,0.9775008724721473
793.896,0.9775008724721473
794.228,0.9775008724721473
794.559,0.9775008724721473
794.891,0.9775008724721473
795.222,0.9775008724721473
795.554,0.9775008724721473
795.885,0.9775008724721473
796.216,0.9775008724721473
796.548,0.9775008724721473
796.879,0.9775008724721473
797.21,0.9775008724721473
797.541,0.9775008724721473
797.872,0.9775008724721473
798.203,0.9775008724721473
798.534,0.9775008724721473
798.865,0.9775008724721473
799.196,0.9775008724721473
799.527,0.9775008724721473
799.858,0.9775008724721473
800.188,0.9775008724721473
800.519,0.9775008724721473
800.849,0.9775008724721473
801.18,0.9775008724721473
801.511,0.9775008724721473
801.841,0.9775008724721473
802.171,0.9775008724721473
802.502,0.9775008724721473
802.832,0.9775008724721473
803.162,0.9775008724721473
803.492,0.9775008724721473
803.823,0.9775008724721473
804.153,0.9775008724721473
804.483,0.9775008724721473
804.813,0.9772850797581397
805.142,0.9772850797581397
805.472,0.9770693779586056
805.802,0.9768537670161078
806.132,0.9768537670161078
806.462,0.9766382468732503
806.791,0.9766382468732503
807.121,0.9764228174726853
807.45,0.9762074787571211
807.78,0.9762074787571211
808.109,0.9759922306693037
808.439,0.9757770731520354
808.768,0.9757770731520354
809.097,0.9755620061481659
809.427,0.9755620061481659
809.756,0.9753470296005861
810.085,0.9751321434522446
810.414,0.9751321434522446
810.743,0.9749173476461279
811.072,0.9749173476461279
811.401,0.974702642125281
811.73,0.974488026832786
812.059,0.974488026832786
812.387,0.9742735017117833
812.716,0.9740590667054512
813.045,0.9740590667054512
813.373,0.9738447217570224
813.702,0.9738447217570224
814.03,0.9736304668097785
814.359,0.9734163018070401
814.687,0.9734163018070401
815.016,0.9732022266921859
815.344,0.9732022266921859
815.672,0.9729882414086349
816.0,0.972774345899853
816.328,0.972774345899853
816.656,0.9725605401093613
816.984,0.9723468239807159
817.312,0.9723468239807159
817.64,0.9721331974575373
817.968,0.9721331974575373
818.296,0.9719196604834787
818.624,0.9717062130022429
818.951,0.9717062130022429
819.279,0.9714928549575873
819.607,0.9714928549575873
819.934,0.9712795862933066
820.262,0.9710664069532523
820.589,0.9710664069532523
820.917,0.970853316881313
821.244,0.9706403160214345
821.571,0.9706403160214345
821.899,0.9704274043175997
822.226,0.9704274043175997
822.553,0.970214581713845
822.88,0.9700018481542544
823.207,0.9697892035829512
823.534,0.9695766479441148
823.861,0.9693641811819647
824.188,0.9691518032407662
824.515,0.968939514064839
824.841,0.9687273135985373
825.168,0.9685152017862784
825.495,0.9683031785725115
825.821,0.9680912439017348
826.148,0.9678793977185004
826.474,0.9676676399673962
826.801,0.9674559705930671
827.127,0.9672443895401958
827.453,0.9670328967535098
827.78,0.9668214921777962
828.106,0.9666101757578721
828.432,0.9663989474386121
828.758,0.9661878071649275
829.084,0.9661878071649275
829.41,0.9659767548817849
829.736,0.9657657905341895
830.062,0.9655549140671928
830.388,0.9653441254258985
830.714,0.9651334245554448
831.04,0.9649228114010318
831.365,0.9647122859078909
831.691,0.9645018480213019
832.017,0.9642914976865969
832.342,0.964081234849144
832.668,0.9638710594543665
832.993,0.9636609714477256
833.319,0.9634509707747255
833.644,0.9632410573809305
833.969,0.9630312312119327
834.295,0.9628214922133818
834.62,0.9626118403309631
834.945,0.9624022755104166
835.27,0.9621927976975199
835.595,0.9619834068380957
835.92,0.9617741028780166
836.245,0.9615648857631975
836.57,0.961355755439601
836.895,0.9611467118532293
837.219,0.9609377549501295
837.544,0.9607288846764007
837.869,0.9605201009781771
838.193,0.9603114038016471
838.518,0.9601027930930341
838.842,0.9598942687986131
839.167,0.9596858308647037
839.491,0.9594774792376629
839.816,0.9592692138639016
840.14,0.959061034689868
840.464,0.9588529416620543
840.788,0.9586449347270043
841.112,0.9584370138312966
841.436,0.9582291789215612
841.761,0.9580214299444695
842.084,0.9578137668467396
842.408,0.9576061895751289
842.732,0.9573986980764387
843.056,0.9573986980764387
843.38,0.9571912922975215
843.704,0.9569839721852642
844.027,0.956776737686607
844.351,0.9565695887485242
844.674,0.9563625253180414
844.998,0.9561555473422277
845.321,0.9559486547681891
845.645,0.9555351256141079
845.968,0.9553284889284996
846.291,0.9551219374335488
846.615,0.9549154710765787
846.938,0.9547090898049634
847.261,0.9542965823075025
847.584,0.9540904559766169
847.907,0.9538844145210033
848.23,0.9536784578882544
848.553,0.9534725860259967
848.876,0.9530610964037046
849.199,0.9528554785391452
849.521,0.9526499452360367
849.844,0.952444496442221
850.167,0.9520338521740777
850.489,0.9518286565956523
850.812,0.951623545318337
851.135,0.9514185182901856
851.457,0.9512135754593096
851.779,0.9508039421819927
852.102,0.9505992516319728
852.424,0.9503946450720583
852.746,0.9501901224505698
853.068,0.94998568371586
853.391,0.9495770577004303
853.713,0.9493728703166351
854.035,0.9491687666134779
854.357,0.9489647465395237
854.679,0.9487608100433881
855.0,0.9483531875792193
855.322,0.9481495015086217
855.644,0.9479458988107016
855.966,0.9477423794342897
856.287,0.9475389433282446
856.609,0.9471323207229151
856.931,0.9469291341215659
857.252,0.946726030586457
857.574,0.946523010066658
857.895,0.9461172178694809
858.216,0.945914446090457
858.538,0.9457117571234493
858.859,0.9455091509177326
859.18,0.9453066274226328
859.501,0.9449018283617657
859.822,0.9446995526948476
860.143,0.9444973595362415
860.464,0.9442952488354776
860.785,0.944093220542122
861.106,0.9436894109761146
861.427,0.9434876296028056
861.748,0.9432859304355927
862.068,0.9430843134242479
862.389,0.9428827785185814
862.71,0.9424799548237663
863.03,0.9422786659344494
863.351,0.9420774589504826
863.671,0.941876333821882
863.992,0.941876333821882
864.312,0.941675290498712
864.632,0.9414743289310676
864.953,0.9414743289310676
865.273,0.9412734490690918
865.593,0.9412734490690918
865.913,0.9410726508629658
866.233,0.9408719342629132
866.553,0.9408719342629132
866.873,0.9406712992191938
867.193,0.9406712992191938
867.513,0.9404707456821078
867.832,0.9402702736020027
868.152,0.9402702736020027
868.472,0.9400698829292566
868.791,0.9400698829292566
869.111,0.9398695736142981
869.43,0.939669345607586
869.75,0.939669345607586
870.069,0.9394691988596263
870.389,0.9394691988596263
870.708,0.9392691333209656
871.027,0.9390691489421834
871.346,0.9390691489421834
871.666,0.9388692456739086
871.985,0.9388692456739086
872.304,0.938669423466803
872.623,0.9384696822715689
872.942,0.9384696822715689
873.261,0.9382700220389549
873.579,0.9382700220389549
873.898,0.9380704427197407
874.217,0.9378709442647528
874.536,0.9378709442647528
874.854,0.9376715266248546
875.173,0.9376715266248546
875.491,0.9374721897509528
875.81,0.9372729335939881
876.128,0.9372729335939881
876.446,0.9370737581049413
876.765,0.9370737581049413
877.083,0.9368746632348404
877.401,0.9366756489347429
877.719,0.9366756489347429
878.037,0.9364767151557556
878.355,0.9364767151557556
878.673,0.9362778618490155
878.991,0.9360790889657062
879.309,0.9360790889657062
879.627,0.9358803964570508
879.945,0.9358803964570508
880.263,0.9356817842743046
880.58,0.9354832523687717
880.898,0.9354832523687717
881.215,0.9352848006917887
881.533,0.9352848006917887
881.85,0.9350864291947315
882.168,0.9348881378290222
882.485,0.9348881378290222
882.802,0.9346899265461109
883.12,0.9346899265461109
883.437,0.9344917952975023
883.754,0.9344917952975023
884.071,0.934293744034727
884.388,0.9340957727093568
884.705,0.9340957727093568
885.022,0.9338978812730099
885.339,0.9338978812730099
885.656,0.9337000696773335
885.973,0.9335023378740243
886.289,0.9335023378740243
886.606,0.9333046858148074
886.923,0.9333046858148074
887.239,0.9331071134514568
887.556,0.9329096207357762
887.872,0.9329096207357762
888.189,0.9327122076196144
888.505,0.9327122076196144
888.821,0.9325148740548598
889.137,0.9323176199934323
889.454,0.9323176199934323
889.77,0.9321204453872999
890.086,0.9321204453872999
890.402,0.9319233501884618
890.718,0.9317263343489569
891.034,0.9317263343489569
891.35,0.9315293978208686
891.666,0.9315293978208686
891.981,0.9313325405563081
892.297,0.9311357625074407
892.613,0.9311357625074407
892.928,0.9309390636264567
893.244,0.9309390636264567
893.56,0.930742443865587
893.875,0.9305459031771082
894.19,0.9305459031771082
894.506,0.9303494415133255
894.821,0.9303494415133255
895.136,0.930153058826592
895.451,0.930153058826592
895.767,0.9299567550692922
896.082,0.9297605301938467
896.397,0.9297605301938467
896.712,0.9295643841527275
897.027,0.9295643841527275
897.342,0.9293683168984294
897.656,0.9291723283834964
897.971,0.9291723283834964
898.286,0.9289764185605018
898.601,0.9289764185605018
