wavelength,OD1,OD2,OD3,OD1-sterr,OD2-sterr,OD3-sterr
512.3839009287926,-1.916529078412626e-09,-6.395415575856649e-09,1.1126742635329532e-08,-7.457858608539715e-12,-1.092521022897131e-10,7.618119200314738e-10
512.6934984520124,-1.917402323917864e-09,-6.378320737147147e-09,1.133802401119504e-08,-5.627960088426007e-12,-1.1518459514138804e-10,7.737835880826055e-10
513.0030959752322,-1.9163115034844835e-09,-6.3858579192563795e-09,1.1254278623150875e-08,-6.180056158659563e-12,-1.1207732962002013e-10,8.232057772789474e-10
513.3126934984521,-1.9201069172571537e-09,-6.3669540391486546e-09,1.1158121922098701e-08,-5.605679241213253e-12,-1.0376501627982299e-10,7.77829705930106e-10
513.6222910216718,-1.9209945509309796e-09,-6.397128087953092e-09,1.1825732646730517e-08,-6.559781050247269e-12,-1.1603660068328371e-10,9.289904045851487e-10
513.9318885448916,-1.908836306573259e-09,-6.3194286659664134e-09,1.1447991852246031e-08,-6.9569872984678655e-12,-1.0632728803005247e-10,8.212957892921055e-10
514.2414860681115,-1.908314991963969e-09,-6.33029096265949e-09,1.15710228705512e-08,-8.25002777221393e-12,-1.1065356537575014e-10,8.736492504735391e-10
514.5510835913312,-1.912534451424107e-09,-6.339986179440338e-09,1.1387553381113247e-08,-6.495731113465339e-12,-1.0471328540238158e-10,7.248019647111052e-10
514.8606811145511,-1.902696839939973e-09,-6.316240656691247e-09,1.1257862268540688e-08,-6.094628297396252e-12,-1.026459933473064e-10,7.338967228083296e-10
515.1702786377709,-1.8919950759895567e-09,-6.293138040946313e-09,1.085217431306852e-08,-6.836269928839614e-12,-9.513547726075663e-11,6.852056342629218e-10
515.4798761609907,-1.8821299553506145e-09,-6.310857164631527e-09,1.0656223210183347e-08,-5.214256127059301e-12,-1.0169725917953743e-10,8.193776851895549e-10
515.7894736842105,-1.8693680111746355e-09,-6.252117065222466e-09,1.0434675665927151e-08,-8.161555000040122e-12,-9.238857195853901e-11,6.359418934448462e-10
516.0990712074304,-1.86315743812936e-09,-6.340398409710773e-09,1.0741549953395286e-08,-7.718876740943538e-12,-8.978404878641428e-11,8.836923616031382e-10
516.4086687306501,-1.8558899860289626e-09,-6.302542279760115e-09,1.0580619449357002e-08,-3.038962748974171e-12,-1.3055412365366367e-10,7.323715729372107e-10
516.71826625387,-1.8153242324710595e-09,-6.240376418073148e-09,1.0464920759117509e-08,-1.0923684968922069e-11,-5.4578520625850357e-11,7.013755609046989e-10
517.0278637770898,-1.837782607909829e-09,-6.122886597217518e-09,1.0244754390707823e-08,-2.7242691642939936e-12,-1.0349318379720733e-10,7.390345580544464e-10
517.3374613003097,-1.8262867498016095e-09,-6.297795028341821e-09,1.0077506655078436e-08,-4.947434325204489e-12,-9.241906700168459e-11,7.704494655439784e-10
517.6470588235294,-1.8176626050530155e-09,-6.24823267156047e-09,9.916792528939146e-09,-5.466142304601162e-12,-7.100652733512611e-11,7.427626610357563e-10
517.9566563467492,-1.875192198145302e-09,-6.311713002366963e-09,1.1123569832720915e-08,-6.312152134974344e-12,-9.930492953756117e-11,8.823938012209398e-10
518.2662538699691,-1.8614356490598615e-09,-6.319349372362453e-09,1.1863533308839867e-08,-3.5788683005260823e-12,-8.995360582927265e-11,8.319772842530307e-10
518.5758513931888,-1.863720406853968e-09,-6.254421704921596e-09,1.1354312902157589e-08,-4.999502957760758e-12,-9.278253424837365e-11,8.613213693601999e-10
518.8854489164087,-1.8645276150634578e-09,-6.230928027149111e-09,1.1708438225266947e-08,-3.9192498306836785e-12,-8.827603572066632e-11,8.773676036854333e-10
519.1950464396285,-1.8658591879603773e-09,-6.233684829923726e-09,1.1453002349829005e-08,-5.637250940671663e-12,-9.693459665345699e-11,7.551301971882989e-10
519.5046439628483,-1.8708711866761963e-09,-6.253983109144334e-09,1.2414444794108162e-08,-5.062465245327725e-12,-7.908689453164086e-11,8.9061001223865e-10
519.8142414860681,-1.867237486185175e-09,-6.240101003426447e-09,1.1939603597725426e-08,-6.387986287805508e-12,-9.472881891100047e-11,7.617038844126667e-10
520.123839009288,-2.324152715151401e-08,-9.176105876751245e-09,9.038609953094233e-10,-4.6334646232203954e-11,-1.255153656867998e-10,6.507236843277765e-11
520.4334365325077,-8.437029081110084e-08,-5.061816030202049e-07,-7.970033865617853e-09,-3.3074173921666315e-10,-8.080250540112568e-09,-4.748792888398858e-10
520.7430340557275,-1.220210433486911e-07,-1.2134980550015142e-06,-1.3167679560860293e-09,-2.091158938505629e-10,-1.894412601381105e-08,-1.0485955906101199e-10
521.0526315789474,1.5788458953097563e-07,1.217947452855245e-06,-6.765251991083378e-09,5.374649943082757e-10,2.1073702571109395e-08,-4.0745821303989056e-10
521.3622291021671,1.289033789209626e-07,9.071745069662231e-07,1.0491847688891176e-08,3.0942377045756064e-10,1.7020575362652886e-08,1.5819218081465447e-09
521.671826625387,-7.229081969904254e-08,-5.436935368347947e-07,7.806684751474014e-09,-1.6896073486481865e-10,-9.231029146106693e-09,4.6118296067178983e-10
521.9814241486068,7.061118208148758e-07,5.7107584360246444e-06,-2.6021376662171554e-07,1.6795330112121691e-09,8.464256153378913e-08,-2.0301303802232225e-08
522.2910216718267,5.491944715648807e-06,4.7046046653424454e-05,-4.212316571794603e-07,1.7443393774656218e-08,7.33513430697215e-07,-3.3036827973617675e-08
522.6006191950464,1.2835609293472731e-05,0.0001132320444414201,1.1634531963155828e-08,3.814931202877098e-08,1.835014825806879e-06,9.132703674445141e-10
522.9102167182663,2.9207453380716033e-06,2.443891479241146e-05,-8.746355982674338e-09,6.907119959616393e-09,4.848308413335252e-07,-5.151803124677747e-10
523.2198142414861,3.073739107520942e-08,4.5063771415899294e-07,-9.473533151478748e-09,5.900904055351216e-11,7.780768294752847e-09,-7.034996812401079e-10
523.5294117647059,1.486840283696364e-07,1.6346456921041685e-06,5.339527960797742e-08,3.6668170254078296e-10,2.951965237700236e-08,3.197851013722091e-09
523.8390092879257,4.0151921050036455e-07,3.7486703314729e-06,6.141198999793183e-08,5.814339856017232e-10,6.764395412436116e-08,4.446438631860111e-09
524.1486068111456,2.3688069215361044e-07,2.2525525160290417e-06,3.6112949690693873e-09,6.681239363049465e-10,5.578637470888784e-08,4.426035737522513e-10
524.4582043343653,3.5719436062402015e-07,2.9688081595150023e-06,-3.832630870130115e-08,8.142819187581357e-10,4.81973414028706e-08,-3.2667992429119862e-09
524.7678018575851,-1.066713389867888e-08,-1.5058566608235916e-07,-9.710917000068093e-11,-3.504339709241769e-11,-2.8506498900767595e-09,-6.628770784169151e-12
525.077399380805,9.607671856920461e-08,8.355159473601789e-07,3.345789436265212e-08,2.4251967175751575e-10,1.4446245518884503e-08,2.8757010273071133e-09
525.3869969040247,-7.616567920135058e-08,-7.155506232851196e-07,8.049298763043715e-09,-2.5654323383231365e-10,-1.2634256987291045e-08,5.41952877184091e-10
525.6965944272446,-1.2952055646580207e-07,-1.1912394041507758e-06,-9.186745958561085e-09,-2.725066400560327e-10,-1.9706017858044673e-08,-8.020614711911941e-10
526.0061919504644,-1.6997593883964474e-08,-1.7179677314326113e-07,-5.328846695463338e-09,-6.871929707463622e-11,-2.978571056607388e-09,-3.001738850946976e-10
526.3157894736842,1.8680139571501657e-07,1.4928846780011113e-06,-4.425388160717878e-09,1.156954435296407e-10,2.3893060833295754e-08,-3.485165357082586e-10
526.625386996904,1.2342446545739078e-06,9.500007496938351e-06,2.9509866107002716e-09,3.4862110793706834e-09,1.59587561235625e-07,1.6304733170307523e-10
526.9349845201239,3.399444206785882e-07,2.7239147428950756e-06,4.794072101036427e-09,3.245838708131374e-10,3.926849179613418e-08,3.280823176662841e-10
527.2445820433437,1.4614804831682342e-07,1.2263042612989272e-06,1.5864421898577732e-08,2.8728890473959287e-10,1.9853462088121123e-08,8.807160987785283e-10
527.5541795665634,1.049683780782363e-07,8.512810421211233e-07,1.2655023820445141e-08,1.8817675161795712e-10,1.2324521091942403e-08,8.911273610369453e-10
527.8637770897833,1.9284302519270932e-09,2.1100026905357816e-09,1.8504694193594475e-09,4.093924243534339e-12,2.8539289097118503e-11,9.020822381022493e-11
528.1733746130031,1.7867136625291214e-09,1.739519054996673e-09,1.727369547562669e-09,4.118172901047047e-12,2.3278660271585475e-11,1.180278525962754e-10
528.4829721362229,1.8416020065477805e-09,1.787591780788521e-09,1.7738367106146874e-09,4.990401147248221e-12,2.7723257500108182e-11,8.218812454809399e-11
528.7925696594427,1.9294207008563676e-09,1.8728609473516696e-09,1.9643211577238205e-09,4.095794887569984e-12,3.041809386200465e-11,1.436074331729018e-10
529.1021671826626,1.876471743543375e-09,1.8112225768038605e-09,1.7677556642200604e-09,5.1985740220982484e-12,3.021733520471371e-11,7.50461905354491e-11
529.4117647058823,1.8312565080374514e-09,1.7735962674953692e-09,1.8476682761351424e-09,4.220442520016987e-12,2.5713323049693334e-11,1.2977038600260227e-10
529.7213622291022,1.7997827954682635e-09,1.7448977475771304e-09,1.7615500398573423e-09,2.7258756893752896e-12,2.6414653977898804e-11,9.74316114094001e-11
530.030959752322,1.8024525900000212e-09,1.7330789664099538e-09,1.7468282286455367e-09,4.060658426674701e-12,2.608413109032632e-11,1.2847323299482327e-10
530.3405572755418,1.8175156696140366e-09,1.7773984508286305e-09,1.7624899056395858e-09,3.71996461175604e-12,2.5041878320370008e-11,9.031802832050879e-11
530.6501547987616,1.797532644313002e-09,1.7429468786833074e-09,1.7407448945839667e-09,2.7528117842670652e-12,2.5104107767467654e-11,1.0993815218599671e-10
530.9597523219815,1.7876062049399462e-09,1.7245303629379118e-09,1.6931822651329515e-09,5.087557835510134e-12,2.459422075002107e-11,9.801402179573853e-11
531.2693498452012,1.7820215974810463e-09,1.7248607278842872e-09,1.675544531318064e-09,2.4074251926637764e-12,2.4390065644074004e-11,9.299876713717324e-11
531.578947368421,1.7698511255611922e-09,1.7226854743381531e-09,1.6586048723923815e-09,3.1108104036108764e-12,2.3616295634774087e-11,9.232042125057698e-11
531.8885448916409,1.7687966323772145e-09,1.7090243357860161e-09,1.6414682521527613e-09,3.911344651302325e-12,2.271908369866227e-11,9.52179614696245e-11
532.1981424148607,1.7583303127246897e-09,1.7007717762711624e-09,1.6313209318663105e-09,2.7727117007453846e-12,2.2101266523239446e-11,8.264197338367093e-11
532.5077399380805,1.7586529496599033e-09,1.6993602037081687e-09,1.5785033348871324e-09,1.6591156526658795e-12,2.1041482669548518e-11,8.384485080086062e-11
532.8173374613003,1.7411326230374271e-09,1.6634414159837762e-09,1.5462648471581866e-09,4.8513970115356564e-12,2.1538242689340897e-11,5.7346517884448304e-11
533.1269349845202,1.7338551699125522e-09,1.6821312827635777e-09,1.675551910898289e-09,4.9107319257184475e-12,1.9889067424849882e-11,9.050876667199063e-11
533.4365325077399,1.7409105451193506e-09,1.6865702346416211e-09,1.6818460245246256e-09,1.8330425112982777e-12,2.1529170955402727e-11,7.870443532181479e-11
533.7461300309598,1.7405214777547203e-09,1.6777452223859732e-09,1.664652518285449e-09,4.104017630920983e-12,1.954771428823756e-11,1.0764645802196989e-10
534.0557275541796,1.7601069218633968e-09,1.7267489354836324e-09,1.6892482269561758e-09,3.5571681466018766e-12,2.0421805727419423e-11,7.402834108490022e-11
534.3653250773993,1.725817323287689e-09,1.6730399736326467e-09,1.6722244538454638e-09,4.460180819445295e-12,1.912952218648328e-11,9.269832680079313e-11
534.6749226006192,1.7362612703607087e-09,1.6887496717312586e-09,1.6316676888757801e-09,3.671015525743039e-12,2.0753187987866305e-11,7.561740124752116e-11
534.984520123839,1.7262512756701399e-09,1.683430949930082e-09,1.6217823683997217e-09,4.055394903662827e-12,2.0845951726565103e-11,9.90390141442384e-11
535.2941176470588,1.701168840801092e-09,1.645972133649622e-09,1.535593713679846e-09,4.272059244116469e-12,1.921639554778776e-11,5.638277323250533e-11
535.6037151702786,1.6868211369027753e-09,1.6341167357157705e-09,1.56489493607497e-09,2.384145892073221e-12,1.8441044485631183e-11,7.49482797703953e-11
535.9133126934985,1.7042332472923388e-09,1.6931976687817105e-09,1.5053725740402169e-09,2.9304385845037335e-12,1.9223462355856584e-11,6.252070366320528e-11
536.2229102167182,1.6898395013206361e-09,1.65754305375814e-09,1.5590843518985802e-09,3.056250865889332e-12,2.494666223331196e-11,9.108144437263674e-11
536.5325077399381,1.663083707475649e-09,1.6385575250396021e-09,1.5217823652845923e-09,8.761198139407898e-12,1.3660521401379358e-11,6.694175339068304e-11
536.8421052631579,1.671986801117634e-09,1.6170943757315879e-09,1.5327137506654717e-09,3.07384505523344e-12,2.1672079235785497e-11,8.566452397925124e-11
537.1517027863778,1.6679606774311772e-09,1.656073347591923e-09,1.4718681272835829e-09,4.245732446054937e-12,1.804500931482398e-11,5.8919152222968e-11
537.4613003095975,1.6585027204171283e-09,1.651762067560112e-09,1.483598079076538e-09,4.111208661413351e-12,1.8024595701890582e-11,1.0914937282345797e-10
537.7708978328174,1.6816938212675125e-09,1.6403851680731605e-09,1.38881636338748e-09,4.848515657028592e-12,1.583902889479538e-11,9.43319419435071e-11
538.0804953560372,1.6657353219856633e-09,1.6138997540781302e-09,1.0658460133958874e-09,5.811710618128477e-12,1.7293028584036415e-11,2.0131850515314478e-10
538.3900928792569,1.6685307144317327e-09,1.6302790229709536e-09,1.5403308556351487e-09,3.9881900630659885e-12,1.708874342115397e-11,7.878732240428434e-11
538.6996904024768,1.6632029430354287e-09,1.6070668259938562e-09,1.5343942845904787e-09,5.487896953970029e-12,1.6694855965842492e-11,8.72602741621368e-11
539.0092879256966,1.6561505807435682e-09,1.5943039508184532e-09,1.532353235013446e-09,5.722703398381542e-12,1.811441488168346e-11,7.337963012017137e-11
539.3188854489164,1.6488713105710044e-09,1.5892059043047565e-09,1.5690755711602265e-09,4.514258267461974e-12,1.6997024126655434e-11,8.721448315328176e-11
539.6284829721362,1.6535224452401582e-09,1.6200465827725993e-09,1.5808019000173982e-09,4.21930864550506e-12,1.6565753045788988e-11,5.64033272893527e-11
539.9380804953561,1.638693463057376e-09,1.5933949692681741e-09,1.605541698066958e-09,5.776049862662323e-12,1.5973020568898665e-11,7.60495884877547e-11
540.2476780185758,1.6526211985443232e-09,1.6161099575288777e-09,1.592783092687037e-09,5.1541663632477894e-12,1.4141884136151893e-11,6.69977534665767e-11
540.5572755417957,1.6254631669544156e-09,1.5834716040481342e-09,1.577307522683549e-09,4.5278231666136526e-12,1.644164982914689e-11,6.67594107465433e-11
540.8668730650155,1.6485943325067318e-09,1.6017067715405043e-09,1.6202478175693534e-09,3.2591102331897795e-12,2.5645860024981327e-11,5.1700872301994535e-11
541.1764705882352,1.6357589124646738e-09,1.6042089534326451e-09,1.7085274663669708e-09,4.7789464423248434e-12,1.8032420325803317e-11,1.5633174139444157e-10
541.4860681114551,1.6219177785732526e-09,1.5777125597731134e-09,1.3456292712504234e-09,4.9699578254053935e-12,1.8417450680566378e-11,1.0445862243957741e-10
541.795665634675,1.6148287809762688e-09,1.5746278847818178e-09,1.4546524433220595e-09,5.383679763901797e-12,1.653774729730698e-11,7.870463307897489e-11
542.1052631578947,1.6059095580158042e-09,1.5596419202530795e-09,1.511165784751911e-09,4.736557541816462e-12,1.6645681205989276e-11,5.6982212297877804e-11
542.4148606811145,1.6014028732942274e-09,1.5512313886619698e-09,1.476437481928973e-09,5.1572315299163224e-12,1.8654308905888015e-11,6.72830175051597e-11
542.7244582043344,1.60304482431732e-09,1.5629076223024327e-09,1.4596259143112184e-09,3.517625003399051e-12,1.9185975033318435e-11,6.60041943225492e-11
543.0340557275542,1.589974666906722e-09,1.5349647423977874e-09,1.5097223685248363e-09,4.8263900665401254e-12,1.9413720303341554e-11,8.348646076852576e-11
543.343653250774,1.5771790771269403e-09,1.5309481075028317e-09,1.4284278807591037e-09,3.758503657660843e-12,1.8943709702934883e-11,6.163547026489014e-11
543.6532507739938,1.5727547609333247e-09,1.526733429119983e-09,1.4574606369441425e-09,6.0500546621345606e-12,1.8648921915955076e-11,7.593805949593704e-11
543.9628482972137,1.5656916152787287e-09,1.512996416738514e-09,1.4467517240356517e-09,2.989865181823023e-12,1.8305580739250083e-11,6.371380336917121e-11
544.2724458204334,1.5808118635917612e-09,1.5239691241537888e-09,1.5016615658768148e-09,4.891859594707335e-12,1.929605615012855e-11,8.04313659777593e-11
544.5820433436533,1.5784784801233254e-09,1.538935012416444e-09,1.4947000969232676e-09,4.742536271461834e-12,1.6866645830233592e-11,6.523725696849515e-11
544.8916408668731,1.5821151026641012e-09,1.5453711572914273e-09,1.5165899694501403e-09,5.9254734420324e-12,1.880974108588356e-11,7.260310291005833e-11
545.2012383900928,1.5613246781729678e-09,1.5088727222879112e-09,1.469815490393983e-09,3.727848383175765e-12,1.941023088367398e-11,7.320677469891595e-11
545.5108359133127,1.5754775444580192e-09,1.5577996780899307e-09,1.5694136109287245e-09,5.3652569307442495e-12,1.8156543513128167e-11,7.122884866108849e-11
545.8204334365325,1.559714222874983e-09,1.517203420966763e-09,1.4691592681409105e-09,3.776631224158217e-12,1.7250578717832492e-11,6.575902408465323e-11
546.1300309597523,1.5371414980819357e-09,1.4830391242350718e-09,1.4964422281020451e-09,3.735908139588869e-12,1.636686160331511e-11,5.864304963175764e-11
546.4396284829721,1.5304370499732438e-09,1.4800740024895443e-09,1.4774253294432132e-09,3.014239335063338e-12,1.5869047426290707e-11,5.477392888457445e-11
546.749226006192,1.530309837871126e-09,1.4763620583280607e-09,1.5236174986040258e-09,2.5686900918307143e-12,1.6907042394793578e-11,6.758365405814674e-11
547.0588235294117,1.5329849426110592e-09,1.4816674014967563e-09,1.4946690368240682e-09,3.149655093132316e-12,1.4665889478976314e-11,6.813998650448077e-11
547.3684210526316,1.5339616246847998e-09,1.489464537851712e-09,1.4802292508432138e-09,3.001465743468465e-12,1.625452513566848e-11,6.231324566903124e-11
547.6780185758514,1.5252825570385449e-09,1.485059115015955e-09,1.4874568635987448e-09,3.955255950856559e-12,1.4534468361429476e-11,5.881546156937528e-11
547.9876160990713,1.513593395711645e-09,1.472514860601038e-09,1.5015269328282578e-09,4.517336815894931e-12,1.4422233680941764e-11,6.378791725058297e-11
548.297213622291,1.5045335971262138e-09,1.4629912428895847e-09,1.4873532608385544e-09,4.040214316673992e-12,1.3398203682564397e-11,5.904812634956174e-11
548.6068111455108,1.4990448207159618e-09,1.455466229883613e-09,1.5182620621438567e-09,3.807026546082261e-12,1.5979720203681512e-11,5.6624600532001457e-11
548.9164086687307,1.5110986369700376e-09,1.4712520170864676e-09,1.4542846137122374e-09,3.114560318353083e-12,1.5757208500459644e-11,5.623263377021807e-11
549.2260061919504,1.5012611312613627e-09,1.475563979837147e-09,1.4693855604236404e-09,4.411129798826092e-12,1.7079984401666925e-11,7.006420515663327e-11
549.5356037151703,1.5154420588967944e-09,1.481733734870234e-09,1.4519041308605997e-09,2.036233766925132e-12,1.500907335309935e-11,6.55233892554215e-11
549.8452012383901,1.5060156137155692e-09,1.4675578886439856e-09,1.4898527584580872e-09,4.16572886728189e-12,1.5185897691989274e-11,6.138108789163891e-11
550.1547987616099,1.557907481537755e-09,1.578015438861108e-09,1.5017284307851935e-09,3.995426408177505e-12,1.4908288842062885e-11,4.730005008452276e-11
550.4643962848297,1.5486070968094326e-09,1.5713946025246618e-09,1.538334236227468e-09,4.525067963007607e-12,1.4148948469146179e-11,6.561014410020238e-11
550.7739938080496,1.4826987733387478e-09,1.4516542328398007e-09,1.4074633198784645e-09,4.470944181644729e-12,1.3350106061638663e-11,5.229749441993279e-11
551.0835913312693,1.5114862260390449e-09,1.4854818458484172e-09,1.4400979278824426e-09,3.468858328656097e-12,1.4796205928648173e-11,4.462971990160682e-11
551.3931888544892,1.488523519699597e-09,1.4542393371656614e-09,1.3636173993528107e-09,2.8926880563152267e-12,1.3724855095979589e-11,4.1233331368692287e-11
551.702786377709,1.4788365529586027e-09,1.442266593491482e-09,1.4054501316609999e-09,3.938518723779472e-12,1.2512976246532376e-11,5.118119718412154e-11
552.0123839009287,1.4771810653242916e-09,1.4593338328657168e-09,1.3764949748404255e-09,3.544606701536975e-12,1.232714722455511e-11,4.7534336611055714e-11
552.3219814241486,1.4692048032210805e-09,1.4367598400810542e-09,1.3807035371887661e-09,4.867010926857979e-12,1.2762411339654251e-11,5.163840383374017e-11
552.6315789473684,1.461974217639383e-09,1.4203627932720954e-09,1.3723350579732865e-09,2.957701577294102e-12,1.1804077038077765e-11,4.974583014576102e-11
552.9411764705883,1.4614694492154419e-09,1.428252519113315e-09,1.41804644297891e-09,4.414492739786094e-12,1.0792400911185056e-11,5.7200610382793e-11
553.250773993808,1.44964687057205e-09,1.4132510542658118e-09,1.3633970328327006e-09,2.6424206946905146e-12,1.0931594738091003e-11,4.851447342515555e-11
553.5603715170279,1.463081451274673e-09,1.4357877745246253e-09,1.4446467204013013e-09,3.781469832954498e-12,1.1874577563382806e-11,6.133718821147167e-11
553.8699690402477,1.46140073653369e-09,1.4287203508462458e-09,1.429956933923377e-09,3.4593165481808047e-12,1.4989958425920842e-11,5.043740853558224e-11
554.1795665634675,1.4537123558997866e-09,1.4175577994780976e-09,1.403562819514536e-09,5.106621344027954e-12,1.177502528917982e-11,5.313536680626029e-11
554.4891640866873,1.452498986046299e-09,1.4196781813013641e-09,1.3763968168639536e-09,2.9200630827024386e-12,1.1649949438279229e-11,4.465439107185924e-11
554.7987616099072,1.431038069497476e-09,1.3925916749603888e-09,1.3525218282518877e-09,3.677960623736683e-12,1.1475578142690134e-11,4.854495134365909e-11
555.1083591331269,1.4647349050389497e-09,1.4449958146603002e-09,1.3553193383143951e-09,4.1116870105635234e-12,1.1552684904568362e-11,3.228046752372763e-11
555.4179566563467,1.435003292110034e-09,1.3994513844432043e-09,1.3535917965639354e-09,5.342778641804406e-12,1.331164507536193e-11,4.905229740753448e-11
555.7275541795666,1.444764603533847e-09,1.425269689991124e-09,1.3590674945200202e-09,4.36072840490999e-12,9.998780559197033e-12,4.3887543985138085e-11
556.0371517027863,1.435071400033958e-09,1.4157091283802808e-09,1.3306241832960752e-09,2.4649928539122036e-12,1.565056394591334e-11,5.343339288841483e-11
556.3467492260062,1.4229710591126433e-09,1.4270499769114818e-09,1.338138033765085e-09,3.2241411921886596e-12,8.613618519270826e-12,4.293799797152775e-11
556.656346749226,1.4288294040646724e-09,1.4153078581302072e-09,1.3311404686230795e-09,8.145672659637843e-13,1.0451870938977732e-11,5.073918475718419e-11
556.9659442724458,1.386832190509773e-09,1.3725973302508867e-09,1.278091157309417e-09,9.531560263514044e-13,1.0267282175464576e-11,4.065557998926532e-11
557.2755417956656,1.400690987059798e-09,1.3996127320731672e-09,1.3052848164338972e-09,1.3476597414697936e-12,9.366889944490585e-12,5.580069629956865e-11
557.5851393188855,1.4133472822290228e-09,1.3867782473016129e-09,1.3181627188119156e-09,2.3841056809873037e-12,1.0555348006568617e-11,5.974289092956096e-11
557.8947368421053,1.4018591994761468e-09,1.3702785353222178e-09,1.3105357895371463e-09,2.815257753381034e-12,1.072023219535536e-11,5.5059120437486964e-11
558.204334365325,1.4107227674645508e-09,1.3769937734447094e-09,1.3332204084300855e-09,2.9608506666231975e-12,1.0378622569572423e-11,5.7937130768060146e-11
558.5139318885449,1.4109877931056709e-09,1.383340554996166e-09,1.3350145678877118e-09,2.398740155847621e-12,1.0326599040653046e-11,5.591227772936273e-11
558.8235294117648,1.4147809483657257e-09,1.39237231388578e-09,1.3406536301454638e-09,3.265006073136633e-12,9.700393313408655e-12,3.9612893881535144e-11
559.1331269349845,1.392973919066795e-09,1.366919888283551e-09,1.3025418341840754e-09,1.7973117599680671e-12,1.0115529180339557e-11,3.905933970243997e-11
559.4427244582043,1.3898349110610786e-09,1.3479979575699499e-09,1.287779504905496e-09,2.4265958213586663e-12,1.068314775039641e-11,3.361746745886634e-11
559.7523219814242,1.394825731782057e-09,1.3707857230465862e-09,1.3498812313172723e-09,3.088379458637579e-12,9.89384247272328e-12,5.1007861073164913e-11
560.0619195046439,1.4032040678951089e-09,1.3749843267965131e-09,1.3679342646977703e-09,2.5183180573485104e-12,1.0578170489860927e-11,3.821687462832255e-11
560.3715170278638,1.3973403490661207e-09,1.3677802265740733e-09,1.3598406649302427e-09,3.667605728753224e-12,1.1934585299136622e-11,3.4928529524442783e-11
560.6811145510836,1.3785475983686652e-09,1.3346679236751589e-09,1.3667672346302464e-09,2.933297096227964e-12,1.039959261393645e-11,3.6368586212088596e-11
560.9907120743034,1.3754286762337757e-09,1.3393001391972098e-09,1.3854501725911482e-09,3.142978119974557e-12,9.94509258505623e-12,6.361678670781342e-11
561.3003095975232,1.3856381390631021e-09,1.3464156099887663e-09,1.2679333316941438e-09,2.6059379479797403e-12,9.651765161012299e-12,2.9592359642242424e-11
561.6099071207431,1.3787007308681456e-09,1.346626792728791e-09,1.2640535286884948e-09,3.0864349771362386e-12,1.0254496191656548e-11,4.200916749511097e-11
561.9195046439628,1.3662424797359574e-09,1.3285914180253271e-09,1.280790950348031e-09,2.481471433849807e-12,9.499795939637674e-12,3.394893372633737e-11
562.2291021671826,1.364001898360875e-09,1.3347505595047967e-09,1.2529291829607698e-09,3.280893193660312e-12,1.2647228933398184e-11,4.3402450031218655e-11
562.5386996904025,1.3769034740821967e-09,1.3469018239672676e-09,1.249583508541727e-09,2.7309407796116003e-12,1.1701884097894902e-11,3.7296653635998865e-11
562.8482972136223,1.3772883715523042e-09,1.3587753593504078e-09,1.2456528396203658e-09,2.5102942261994105e-12,1.2593230538043651e-11,3.636946130888318e-11
563.1578947368421,1.3780828827456909e-09,1.364970428748835e-09,1.28170862122857e-09,2.950753288598802e-12,1.24592729673667e-11,4.178664390585197e-11
563.4674922600619,1.3813246958429865e-09,1.3673555249759352e-09,1.2898006297172152e-09,3.0289056536512748e-12,1.3515978436424311e-11,3.3439906919467015e-11
563.7770897832818,1.3799336262181251e-09,1.3613900728462802e-09,1.309779332762075e-09,2.8015432456482e-12,1.3169951238996308e-11,4.826692609902779e-11
564.0866873065015,1.3806117159441888e-09,1.3677077874954895e-09,1.3333994033125084e-09,2.9335074694632595e-12,1.3011205647640474e-11,4.699594656957547e-11
564.3962848297214,1.3708545273871662e-09,1.3539520902081086e-09,1.3130807659959103e-09,2.8855124878381914e-12,1.2106619860356222e-11,4.5754088659821914e-11
564.7058823529412,1.3631422940978087e-09,1.3394487562956183e-09,1.2892246843410471e-09,2.7577155633332414e-12,1.259015877525206e-11,4.5394590726528194e-11
565.015479876161,1.3467883605074404e-09,1.3144452984598043e-09,1.2474618861569235e-09,3.1142550267185825e-12,1.1787023683178443e-11,4.2911491693726373e-11
565.3250773993808,1.3474435825565928e-09,1.3167935545445386e-09,1.2948034397283555e-09,3.6319560858113164e-12,1.1957718743019776e-11,4.815636975844059e-11
565.6346749226007,1.361110822940109e-09,1.3401494596200084e-09,1.3114346005330076e-09,2.9064712684204077e-12,1.2538941151911379e-11,4.5613702833243235e-11
565.9442724458204,1.3644910916748046e-09,1.3541449295447317e-09,1.3312260164864612e-09,1.757562386201311e-12,1.1267715893025308e-11,4.749908483489192e-11
566.2538699690402,1.3516792890790973e-09,1.3329430415794479e-09,1.3183487379012313e-09,1.4676500224261984e-12,1.0036123243870787e-11,4.0220498167273906e-11
566.5634674922601,1.3343340930329581e-09,1.306081942248999e-09,1.2859912778823528e-09,2.359769963854227e-12,1.0361104258894122e-11,4.68353510656723e-11
566.8730650154798,1.3393390128003457e-09,1.308863212767755e-09,1.3253288553962458e-09,2.0131817962468044e-12,1.0298963486290498e-11,3.368060854711807e-11
567.1826625386997,1.3431385512724897e-09,1.3277930767421337e-09,1.2997898114068172e-09,2.234576572679978e-12,1.1099164773222396e-11,5.0046130005800436e-11
