2169.632768361582,4.6981654807120014e-07,1.9797003870657156e-07
2169.161958568738,3.7336818335028284e-07,1.334993288926882e-07
2168.6911487758944,2.594277884639472e-07,5.771110397327029e-08
2168.2203389830506,3.055901778431919e-07,1.098531210578718e-07
2167.7495291902073,1.613203321671561e-07,2.6533535328545997e-08
2167.2787193973636,1.5647241554747532e-07,2.423576665914561e-08
2166.80790960452,1.2896141510696346e-07,2.0205039025057564e-08
2166.337099811676,1.6788649110726919e-07,2.959719338920509e-08
2165.8662900188324,1.7784342258703865e-07,4.285944977721593e-08
2165.3954802259886,1.714983028504386e-07,2.3762623926729534e-08
2164.924670433145,1.5454085618390768e-07,2.0105727930192783e-08
2164.453860640301,1.521085765933852e-07,1.7587805880166238e-08
2163.9830508474574,1.5285534842551785e-07,2.600277960668582e-08
2163.5122410546137,1.5659523043743362e-07,2.310658671641288e-08
2163.0414312617704,-1.4373364296434868e-06,5.864188341804526e-06
2162.5706214689267,1.7108222382866547e-07,3.16258609988619e-08
2162.099811676083,3.624103644338465e-07,1.7806946935465686e-07
2161.629001883239,1.5506557503252036e-07,2.1770958389774744e-08
2161.1581920903955,5.300672246714244e-08,1.2682347886115883e-08
2160.6873822975517,1.6141360741178557e-07,2.5983219459713658e-08
2160.216572504708,1.5219404233523665e-07,2.4555190280029607e-08
2159.7457627118642,1.9672835347480686e-07,4.863806913898364e-08
2159.2749529190205,1.6045685342914838e-07,2.422776145955067e-08
2158.804143126177,2.214922491040748e-07,9.109002177297307e-08
2158.3333333333335,1.2752486014533939e-07,3.8430251735122377e-08
2157.8625235404897,2.5155225212542246e-07,1.2497485077863237e-07
2157.391713747646,1.674617589721452e-07,3.7272592339964794e-08
2156.9209039548023,2.5267018918476795e-07,2.7880743997733473e-08
2156.4500941619585,4.060630805130129e-07,2.6350845068289315e-07
2155.979284369115,5.030481427504038e-07,4.243729337486334e-07
2155.508474576271,4.784308589359758e-07,4.114952506810505e-07
2155.0376647834273,4.414675124239197e-07,3.591107577728783e-07
2154.5668549905836,2.569406198459769e-07,7.013160796298661e-08
2154.0960451977403,1.0856235851711114e-07,3.2527342649076504e-08
2153.6252354048966,2.5729020916973504e-07,9.128713529370995e-08
2153.154425612053,2.5343916881083814e-07,5.417513200476803e-08
2152.683615819209,2.626144017364959e-07,7.816376640986549e-08
2152.2128060263653,3.3376792757209124e-07,1.1938490887524117e-07
2151.7419962335216,4.160998080486741e-06,2.6952647403781977e-05
2151.271186440678,1.3721183660516927e-07,3.8764648774059104e-08
2150.800376647834,2.5320546773863094e-07,1.7520111863351128e-07
2150.3295668549904,3.09125503786005e-07,1.7432383200829832e-07
2149.8587570621467,3.046392602952354e-07,1.2981534053681504e-07
2149.3879472693034,9.530590284437847e-07,1.260464125183179e-06
2148.9171374764596,3.9481603991167333e-07,2.433632508726767e-07
2148.446327683616,7.661505206282577e-07,8.027550389255431e-07
2147.975517890772,5.740134682071372e-06,8.401866431638345e-05
2147.5047080979284,4.1822590641661605e-07,1.618087299701635e-07
2147.0338983050847,6.187118008549641e-07,4.1258150602717193e-07
2146.563088512241,3.4656265353086015e-07,1.21339073423727e-07
2146.092278719397,3.465892323118006e-07,1.9120081827533427e-07
2145.6214689265535,4.4874767712002773e-07,2.5670339205558636e-07
2145.15065913371,6.24179398280705e-07,3.837185788378547e-07
2144.6798493408664,3.938577662265892e-07,2.2075735209086454e-07
2144.2090395480227,4.2846406276238797e-07,2.4320196956610817e-07
2143.738229755179,3.2321427101654745e-07,1.7769146724233586e-07
2143.267419962335,3.78747279984588e-07,2.3637382718530863e-07
2142.7966101694915,2.712050089369967e-07,1.0931085361195165e-07
2142.3258003766477,4.0829695388599946e-07,2.9759160117126974e-07
2141.854990583804,3.547803033568654e-07,1.6937302604913872e-07
2141.3841807909603,3.7278106068926693e-07,2.1043613660929505e-07
2140.9133709981165,3.5864023872224785e-07,2.1116601940440968e-07
2140.4425612052733,3.464715689945288e-07,1.8992409909120437e-07
2139.9717514124295,3.684261629357186e-07,2.0514962298118104e-07
2139.500941619586,2.192330362988187e-07,6.776096711996812e-08
2139.030131826742,1.5811686275749962e-07,3.8946647543971905e-08
2138.5593220338983,1.4499278882259388e-07,2.7673798724389573e-08
2138.0885122410546,1.5074596398021066e-07,3.1812358560147986e-08
2137.617702448211,1.535203918425876e-07,3.0562370486463176e-08
2137.146892655367,1.4245951812907847e-07,2.7533245711343253e-08
2136.6760828625233,1.6017586741147848e-07,3.334188843120901e-08
2136.2052730696796,1.447799302767119e-07,3.0425834022457197e-08
2135.7344632768363,1.4943246123018426e-07,3.516830169309373e-08
2135.2636534839926,1.455657888863015e-07,2.832004974524145e-08
2134.792843691149,1.5755591532013874e-07,3.970193024583748e-08
2134.322033898305,1.4590337969099807e-07,2.5087117803458025e-08
2133.8512241054614,1.576550717685688e-07,3.4373359634460214e-08
2133.3804143126176,1.919115750257643e-07,5.0676563231785504e-08
2132.909604519774,1.6276390263591144e-07,3.590683215017251e-08
2132.43879472693,1.4491985290030486e-07,3.2888138581127865e-08
2131.9679849340864,3.6485132731440036e-08,1.084817000889404e-08
2131.497175141243,1.5096030718240645e-07,3.012959680689861e-08
2131.0263653483994,1.559099241241479e-07,3.7858757786679845e-08
2130.5555555555557,1.3881375285135746e-07,2.3366356595044467e-08
2130.084745762712,1.5306147854487248e-07,3.249936531167294e-08
2129.613935969868,1.7216956716103788e-07,4.9960803885360506e-08
2129.1431261770244,1.652637412452937e-07,3.984918112162569e-08
2128.6723163841807,2.0575920292261854e-07,1.0340047356049895e-07
2128.201506591337,1.814969104110532e-07,6.616003614349053e-08
2127.730696798493,2.0361415279809817e-07,1.1543905064740834e-07
2127.2598870056495,1.7549294790379288e-07,6.035566226822139e-08
2126.789077212806,1.9035117206613763e-07,2.2252070578529325e-08
2126.3182674199625,3.5212701266009514e-07,2.539493243751565e-07
2125.8474576271187,4.9147789249054864e-08,1.8471851738944493e-08
2125.376647834275,-9.59566691360826e-07,1.5250389148475265e-06
2124.9058380414313,4.86292875259419e-07,5.711289082652243e-07
2124.4350282485875,5.1450629790832046e-08,1.5356724785075996e-08
2123.964218455744,2.0043672881560832e-07,4.799763067520923e-08
2123.4934086629,6.194602656613604e-08,1.999145402836944e-08
2123.0225988700563,2.3731506093388946e-07,8.713444144625825e-08
2122.5517890772126,2.2040063884266006e-07,5.842182999778241e-08
2122.0809792843693,2.853472485890093e-07,7.805820115111127e-08
2121.6101694915255,3.486225800598022e-07,1.698741136983346e-07
2121.139359698682,3.2564083461941783e-07,1.85363863816948e-07
2120.668549905838,3.032076162348455e-07,2.6128598338652773e-07
2120.1977401129943,6.561618831821826e-08,1.8325879866251585e-08
2119.7269303201506,3.305150854322812e-07,1.241567212091761e-07
2119.256120527307,5.497132826137861e-07,5.9225585451697e-07
2118.785310734463,6.278668017664026e-07,7.222740797435241e-07
2118.3145009416194,-3.2495477785271836e-07,1.748641825432456e-07
2117.843691148776,1.6588221055474459e-07,1.4025172332044596e-07
2117.3728813559323,3.455846823871207e-07,1.8071764990525337e-07
2116.9020715630886,6.611273714777356e-07,3.7098649697627446e-07
2116.431261770245,4.268827253656737e-07,2.070054413340147e-07
2115.960451977401,5.212623495129443e-07,6.419965381690334e-07
2115.4896421845574,3.7302502688346427e-07,1.9589457113857033e-07
2115.0188323917137,1.4185492575498e-06,2.4958567075769208e-06
2114.54802259887,4.993357060270884e-07,4.1290241095564185e-07
2114.077212806026,7.177299626330295e-07,5.649801306135572e-07
2113.6064030131824,1.6743435610424893e-07,3.037487020086218e-08
2113.135593220339,4.979898584908877e-07,3.091241718011737e-07
2112.6647834274954,2.8741075350698356e-07,1.332663729208999e-07
2112.1939736346517,3.5461667755585314e-07,1.89814322248415e-07
2111.723163841808,-1.4636269842356138e-06,5.877397917119257e-06
2111.252354048964,3.4578516565674537e-07,1.824209871985016e-07
2110.7815442561205,2.975001441412742e-07,1.1277832247316384e-07
2110.3107344632767,3.677521617577364e-07,2.244671253798954e-07
2109.839924670433,1.3620152147723496e-07,2.5787414473603306e-08
2109.3691148775893,2.2862610977792345e-07,5.2366189742731214e-08
2108.8983050847455,1.7507094853519167e-07,2.577434160627572e-08
2108.4274952919022,1.6584036305130365e-07,2.9712149084579588e-08
2107.9566854990585,1.5841885128114212e-07,2.0621074115637878e-08
2107.4858757062148,1.726933561981653e-07,2.808184354388995e-08
2107.015065913371,1.563634395628789e-07,2.2974866083903824e-08
2106.5442561205273,1.638476816425544e-07,2.4062912115137913e-08
2106.0734463276835,1.5087580359237295e-07,1.7407992619573168e-08
2105.60263653484,1.6597470101469782e-07,2.739395189246666e-08
2105.131826741996,1.8441954293957877e-07,3.106818350518057e-08
2104.6610169491523,1.7106525822003064e-07,3.307434905815789e-08
2104.190207156309,1.4378577160530137e-07,1.876406436438679e-08
