wavelength[nm],transmittance
983.442,0.004019596
983.742,0.003938785
984.042,0.004178023
984.342,0.004004876
984.642,0.0038482
984.942,0.003915412
985.242,0.003699292
985.542,0.003928985
985.842,0.004286969
986.141,0.003602377
986.441,0.004240854
986.741,0.004057053
987.04,0.003898514
987.34,0.003823664
987.639,0.003952331
987.938,0.003798547
988.238,0.004287596
988.537,0.004165639
988.836,0.00408363
989.135,0.003937628
989.434,0.003945094
989.734,0.004134983
990.033,0.004272244
990.332,0.003931726
990.63,0.00398751
990.929,0.00386621
991.228,0.003852042
991.527,0.003789685
991.826,0.003870519
992.124,0.003859726
992.423,0.003818325
992.721,0.004283706
993.02,0.003909547
993.318,0.004285733
993.617,0.003707033
993.915,0.003992273
994.213,0.003763819
994.511,0.003731891
994.81,0.003906606
995.108,0.003735986
995.406,0.003861949
995.704,0.004064936
996.002,0.003856539
996.3,0.003576542
996.598,0.003546379
996.895,0.003858516
997.193,0.00429225
997.491,0.003953552
997.788,0.004061094
998.086,0.00403226
998.384,0.003736706
998.681,0.003848287
998.979,0.003953376
999.276,0.004318561
999.573,0.00411487
999.871,0.003692253
1000.168,0.004163174
1000.465,0.003723145
1000.762,0.003860701
1001.059,0.004053848
1001.356,0.004000839
1001.653,0.003908005
1001.95,0.003724892
1002.247,0.004045171
1002.544,0.003906563
1002.84,0.003538323
1003.137,0.004118762
1003.434,0.00399115
1003.73,0.003590149
1004.027,0.004135242
1004.323,0.003996742
1004.62,0.00380261
1004.916,0.003745663
1005.213,0.004089666
1005.509,0.003979058
1005.805,0.003996329
1006.101,0.003994083
1006.397,0.003654284
1006.693,0.003759384
1006.99,0.004080986
1007.285,0.004143629
1007.581,0.003489481
1007.877,0.003529981
1008.173,0.004004458
1008.469,0.003804671
1008.765,0.004410238
1009.06,0.004022436
1009.356,0.003654091
1009.651,0.003923413
1009.947,0.003819298
1010.242,0.00340659
1010.538,0.004115252
1010.833,0.003609131
1011.128,0.003568939
1011.423,0.003291778
1011.719,0.003587273
1012.014,0.003629368
1012.309,0.003793879
1012.604,0.003836557
1012.899,0.003404308
1013.194,0.003814341
1013.489,0.004047454
1013.783,0.003779736
1014.078,0.003344628
1014.373,0.003379457
1014.668,0.003787779
1014.962,0.003372604
1015.257,0.003612689
1015.551,0.003487674
1015.846,0.003905135
1016.14,0.003475302
1016.434,0.003723335
1016.729,0.00371485
1017.023,0.003285005
1017.317,0.003617635
1017.611,0.003546961
1017.905,0.003875018
1018.199,0.003606648
1018.493,0.003476817
1018.787,0.00355278
1019.081,0.003639269
1019.375,0.003887036
1019.669,0.003821368
1019.962,0.003947224
1020.256,0.003292065
1020.55,0.003558238
1020.843,0.003748161
1021.137,0.003659905
1021.43,0.003608631
1021.723,0.003621119
1022.017,0.003555089
1022.31,0.003372971
1022.603,0.003654739
1022.896,0.003706146
1023.19,0.003178006
1023.483,0.003178971
1023.776,0.003927576
1024.069,0.003503018
1024.362,0.004032395
1024.654,0.003479235
1024.947,0.003146256
1025.24,0.003414739
1025.533,0.0036478
1025.825,0.003783829
1026.118,0.003567534
1026.411,0.003785897
1026.703,0.003685647
1026.995,0.003358664
1027.288,0.003194085
1027.58,0.003409718
1027.873,0.003462411
1028.165,0.003423225
1028.457,0.003656229
1028.749,0.003434842
1029.041,0.003703621
1029.333,0.003801789
1029.625,0.003375271
1029.917,0.003591646
1030.209,0.003112136
1030.501,0.003242345
1030.792,0.003014093
1031.084,0.003202082
1031.376,0.003537798
1031.667,0.003289767
1031.959,0.002956384
1032.251,0.003499363
1032.542,0.003245418
1032.833,0.003284879
1033.125,0.003225202
1033.416,0.003066785
1033.707,0.003359628
1033.998,0.00337771
1034.29,0.002894752
1034.581,0.00346825
1034.872,0.003460134
1035.163,0.003057968
1035.454,0.003257713
1035.744,0.003190063
1036.035,0.003722129
1036.326,0.002955092
1036.617,0.003513693
1036.907,0.002986931
1037.198,0.003127496
1037.489,0.003107113
1037.779,0.003045199
1038.069,0.00351192
1038.36,0.003023739
1038.65,0.003067515
1038.94,0.003191884
1039.231,0.00286806
1039.521,0.00285985
1039.811,0.003253862
1040.101,0.00287491
1040.391,0.003353846
1040.681,0.003248533
1040.971,0.003186282
1041.261,0.002706003
1041.551,0.003170839
1041.841,0.003360899
1042.13,0.003363845
1042.42,0.00329939
1042.709,0.002818347
1042.999,0.003315974
1043.289,0.002765735
1043.578,0.003656657
1043.867,0.00388365
1044.157,0.003517767
1044.446,0.003162328
1044.735,0.00277226
1045.024,0.002989782
1045.314,0.003281148
1045.603,0.003237847
1045.892,0.003085287
1046.181,0.002994868
1046.47,0.002716252
1046.758,0.003207149
1047.047,0.003004051
1047.336,0.003197592
1047.625,0.00298527
1047.913,0.003306709
1048.202,0.002957403
1048.491,0.002764164
1048.779,0.003042278
1049.068,0.003315785
1049.356,0.00318703
1049.644,0.002698358
1049.933,0.003469968
1050.221,0.002780885
1050.509,0.00251342
1050.797,0.003224761
1051.085,0.003107834
1051.373,0.003102555
1051.661,0.00309794
1051.949,0.003131218
1052.237,0.003431795
1052.525,0.00286132
1052.813,0.003586687
1053.1,0.002629641
1053.388,0.003620001
1053.676,0.002710278
1053.963,0.002451337
1054.251,0.003762585
1054.538,0.002740557
1054.826,0.002943918
1055.113,0.002774836
1055.4,0.003160964
1055.687,0.002877309
1055.975,0.003011211
1056.262,0.003040381
1056.549,0.003123533
1056.836,0.002344983
1057.123,0.002773589
1057.41,0.003106506
1057.697,0.002395904
1057.983,0.00281672
1058.27,0.002537574
1058.557,0.002977611
1058.844,0.002957623
1059.13,0.003163711
1059.417,0.003275539
1059.703,0.002726144
1059.99,0.002822298
1060.276,0.00301527
1060.563,0.0026007
1060.849,0.002308686
1061.135,0.00297272
1061.421,0.002502417
1061.707,0.002722246
1061.993,0.002625463
1062.279,0.003244823
1062.565,0.002419554
1062.851,0.004060337
1063.137,0.002876564
1063.423,0.003335696
1063.709,0.003193322
1063.995,0.003658725
1064.28,0.003036758
1064.566,0.00316244
1064.851,0.002989162
1065.137,0.002943958
1065.422,0.003304482
1065.708,0.002851781
1065.993,0.003946376
1066.278,0.00290714
1066.564,0.002867824
1066.849,0.002986716
1067.134,0.002740909
1067.419,0.002870798
1067.704,0.003268491
1067.989,0.002810384
1068.274,0.002981724
1068.559,0.002541875
1068.844,0.002616135
1069.129,0.0029971
1069.413,0.002648984
1069.698,0.003555215
1069.983,0.002672591
1070.267,0.003881452
1070.552,0.003017768
1070.836,0.003039688
1071.12,0.002745089
1071.405,0.002671967
1071.689,0.002824196
1071.973,0.003202981
1072.258,0.003104631
1072.542,0.002503764
1072.826,0.002397826
1073.11,0.002541264
1073.394,0.002797185
1073.678,0.003190721
1073.962,0.003406868
1074.245,0.00301546
1074.529,0.003487315
1074.813,0.003104999
1075.097,0.002912559
1075.38,0.002793179
1075.664,0.0027576
1075.947,0.003121725
1076.231,0.003033117
1076.514,0.002607887
1076.798,0.002366004
1077.081,0.002798977
1077.364,0.002638698
1077.647,0.002642776
1077.93,0.002723724
1078.213,0.002652319
1078.497,0.003380811
1078.78,0.003444937
1079.062,0.003433681
1079.345,0.002736396
1079.628,0.003287825
1079.911,0.003656989
1080.194,0.003198092
1080.476,0.002081972
1080.759,0.002685229
1081.042,0.003137583
1081.324,0.003024717
1081.606,0.003300002
1081.889,0.002327449
1082.171,0.003099815
1082.454,0.003064554
1082.736,0.003013152
1083.018,0.00257458
1083.3,0.002655008
1083.582,0.003081782
1083.864,0.002833266
1084.146,0.003098718
1084.428,0.003735157
1084.71,0.002318239
1084.992,0.003067113
1085.274,0.002186463
1085.555,0.002581163
1085.837,0.002378522
1086.119,0.00287093
1086.4,0.003093257
1086.682,0.003119781
1086.963,0.002173945
1087.245,0.002415093
1087.526,0.003111819
1087.807,0.002522883
1088.089,0.002532003
1088.37,0.003399527
1088.651,0.002642713
1088.932,0.002349864
1089.213,0.002852133
1089.494,0.002671773
1089.775,0.002860067
1090.056,0.003559011
1090.337,0.002504408
1090.617,0.002921957
1090.898,0.002671905
1091.179,0.003579873
1091.459,0.002679205
1091.74,0.003114546
1092.021,0.002231424
1092.301,0.002273109
1092.581,0.003080251
1092.862,0.002100694
1093.142,0.001165396
1093.422,0.002852836
1093.703,0.00267278
1093.983,0.002349156
1094.263,0.002878898
1094.543,0.002039999
1094.823,0.003054861
1095.103,0.002830788
1095.383,0.002586691
1095.662,0.002608131
1095.942,0.003392902
1096.222,0.002911395
1096.502,0.003728624
1096.781,0.002371995
1097.061,0.002839373
1097.34,0.002633227
1097.62,0.002518459
1097.899,0.003387657
1098.179,0.002322895
1098.458,0.002861521
1098.737,0.003426134
1099.016,0.003042898
1099.296,0.002529754
1099.575,0.003049959
1099.854,0.002751543
1100.133,0.003028238
1100.412,0.001847263
1100.69,0.00263224
1100.969,0.003159248
1101.248,0.00434092
1101.527,0.002521652
1101.805,0.003449705
1102.084,0.002384893
1102.363,0.001554423
1102.641,0.002273495
1102.92,0.002813721
1103.198,0.003027152
1103.476,0.003261372
1103.755,0.003087155
1104.033,0.001888426
1104.311,0.002516521
1104.589,0.00192799
1104.867,0.003116263
1105.145,0.002727829
1105.423,0.0028822
1105.701,0.003773601
1105.979,0.002609899
1106.257,0.003074035
1106.535,0.003219309
1106.813,0.000957679
1107.09,0.002151689
1107.368,0.002734838
1107.646,0.003446025
1107.923,0.003307049
1108.201,0.00310853
1108.478,0.003021225
1108.755,0.00281158
1109.033,0.005578915
1109.31,0.004003589
1109.587,0.003967263
1109.864,0.003348619
1110.141,0.002405665
1110.418,0.002719692
1110.695,0.003599412
1110.972,0.00278731
1111.249,0.00340664
1111.526,0.00252757
1111.803,0.00267133
1112.08,0.002340267
1112.356,0.002886294
1112.633,0.003796059
1112.909,0.001666899
1113.186,0.002326973
1113.462,0.00133533
1113.739,0.002773148
1114.015,0.002815927
1114.292,0.00286291
1114.568,0.002773511
1114.844,0.003574515
1115.12,0.003759387
1115.396,0.003459009
1115.672,0.002444917
1115.948,0.003085071
1116.224,0.004589602
1116.5,0.002349139
1116.776,0.00228701
1117.052,0.002128129
1117.327,0.002303474
1117.603,0.002378932
1117.879,0.003086309
1118.154,0.003386696
1118.43,0.002783345
1118.705,0.002161162
1118.981,0.003137515
1119.256,0.00397439
1119.531,0.002369771
1119.807,0.003006941
1120.082,0.004348184
1120.357,0.002649332
1120.632,0.003834302
1120.907,0.002826003
1121.182,0.003981099
1121.457,0.002330067
1121.732,0.002053622
1122.007,0.001997867
1122.282,0.002270461
1122.556,0.002186014
1122.831,0.002330922
1123.106,0.004751996
1123.38,0.002184032
1123.655,0.002423036
1123.929,0.002878347
1124.204,0.003502357
1124.478,0.003872246
1124.752,0.00126961
1125.027,0.002544006
1125.301,0.003129759
1125.575,0.002719367
1125.849,0.001318029
1126.123,0.002117786
1126.397,0.002074915
1126.671,0.002135221
1126.945,0.00391766
1127.219,0.003581534
1127.493,0.003181501
1127.766,0.003142433
1128.04,0.003198799
1128.314,0.004304614
1128.587,0.003096836
1128.861,0.003445474
1129.134,0.001477738
1129.408,0.001995182
1129.681,0.002894355
1129.954,0.001187144
1130.228,0.001723808
1130.501,0.002435009
1130.774,0.001928134
1131.047,0.001178831
1131.32,0.001448315
1131.593,0.001134216
1131.866,0.00291471
1132.139,0.002441365
1132.412,0.003220784
1132.685,0.005057299
1132.957,0.00123715
1133.23,0.002725199
1133.503,0.00221689
1133.775,0.000933543
1134.048,0.001843925
1134.32,0.002359301
1134.593,0.003085047
1134.865,0.00228904
1135.137,0.003159885
1135.41,0.002970146
1135.682,0.002677636
1135.954,0.001797428
1136.226,0.004125253
1136.498,0.001574321
1136.77,0.00182232
1137.042,0.00641697
1137.314,0.003387914
1137.586,0.002972534
1137.858,0.002227794
1138.129,0.001897192
1138.401,0.004316302
1138.673,0.00097243
1138.944,0.004344969
1139.216,0.002188254
1139.487,0.002515569
1139.759,0.004065454
1140.03,0.007591619
1140.301,0.002692888
1140.573,0.000949639
1140.844,0.002465328
1141.115,0.004362636
1141.386,0.00226238
1141.657,0.002616509
1141.928,0.003843379
1142.199,0.003098664
1142.47,0.001364397
1142.741,0.001301663
1143.012,0.00098281
1143.282,0.001261789
1143.553,0.002657461
1143.824,0.002394311
1144.094,0.004563109
1144.365,0.002621097
1144.635,0.002535823
1144.906,0.001254183
1145.176,0.002602513
1145.446,0.002384756
1145.717,0.004112255
1145.987,0.002962772
1146.257,0.006271715
1146.527,0.00187921
1146.797,0.002307692
1147.067,0.001766741
1147.337,0.002232288
1147.607,0.002016131
1147.877,0.002920002
1148.147,0.001964391
1148.417,0.000992397
1148.686,0.001345268
1148.956,0.004605592
1149.225,0.002858746
1149.495,0.00384545
1149.764,0.003444215
1150.034,0.00248707
1150.303,0.001237198
1150.573,0.005252608
1150.842,0.003243114
1151.111,0.002989446
1151.38,0.003057678
1151.649,0.003085961
1151.918,0.000703732
1152.187,0.001853892
1152.456,0.000439783
1152.725,0.001447925
1152.994,0.001737633
1153.263,0.001556561
1153.532,0.00394729
1153.8,0.000534623
1154.069,0.000759588
1154.338,0.004303062
1154.606,0.00544658
1154.875,0.002542928
1155.143,0.00055024
1155.411,0.003494456
1155.68,0.002623235
1155.948,0.002094031
1156.216,0.004834684
1156.484,-0.001253074
1156.752,0.002828447
1157.021,0.002879273
1157.289,0.0007885
1157.556,0.000224898
1157.824,0.003899526
1158.092,0.008564225
1158.36,0.001224108
1158.628,0.003129638
1158.895,0.00301591
1159.163,0.01255478
1159.431,0.003105864
1159.698,0.000266334
1159.966,0.004946041
1160.233,0.002656751
1160.501,0.00239318
1160.768,-0.000392219
1161.035,0.002290947
1161.302,0.008679968
1161.57,0.004799636
1161.837,0.005652161
1162.104,0.004209605
1162.371,0.024532626
1162.638,0.001410538
1162.905,0.000843908
1163.171,0.00270635
1163.438,0.003918695
1163.705,-0.005238772
1163.972,0.001561098
1164.238,0.006485105
1164.505,0.001334249
1164.771,0.002397675
1165.038,0.004536581
1165.304,0.006939849
1165.571,0.005056755
1165.837,0.000291823
1166.103,0.001880879
1166.37,-0.000600749
1166.636,0.006989333
1166.902,0.001051964
1167.168,0.001310015
1167.434,0.000390653
1167.7,0.007844863
1167.966,0.00286602
1168.232,-0.000294091
1168.497,0.004041806
1168.763,0.002957291
1169.029,0.004966799
1169.294,-0.002499786
1169.56,0.007530962
1169.826,0.003101282
1170.091,0.004498486
1170.357,0.000788415
1170.622,-0.000437652
1170.887,0.012667862
1171.153,0.010541552
1171.418,7.92271E-05
1171.683,7.92271E-05
1171.948,7.92271E-05
