wavelength[nm],transmittance
592.322,0.09044369705655442
592.684,0.09018536580963728
593.046,0.09011958805150314
593.408,0.08987816214228396
593.77,0.0898958181806387
594.132,0.08998927745829177
594.494,0.08975828737654575
594.856,0.08992865774255307
595.218,0.0898518205708087
595.579,0.0896177308452552
595.941,0.0897024220239937
596.303,0.08964030055116286
596.664,0.0898409313406051
597.026,0.08963777115557267
597.388,0.08954176850943707
597.749,0.08948867458265108
598.11,0.08945761308198813
598.472,0.08934175105816781
598.833,0.08937845660448325
599.194,0.08942767274071191
599.555,0.08919602454719333
599.917,0.08930093904844784
600.278,0.08928915739036146
600.639,0.08918132369075814
601.0,0.08921590883051767
601.361,0.08904935686616638
601.721,0.0890189325139372
602.082,0.08904377430447007
602.443,0.0889339509669992
602.804,0.08896093226515872
603.164,0.08930817148109568
603.525,0.08904473750728086
603.886,0.08868993269469536
604.246,0.0886901976902253
604.607,0.08858890235628226
604.967,0.0885633702847003
605.327,0.08868987141377467
605.688,0.08846168390985709
606.048,0.08873308696770722
606.408,0.08855097132347561
606.768,0.08854864838281803
607.128,0.08862652162691342
607.488,0.08862973418562646
607.848,0.08842164304374106
608.208,0.08811163343327638
608.568,0.08822222030910418
608.928,0.08824612002452284
609.288,0.08810826969501487
609.647,0.08826522314727936
610.007,0.08804698315984177
610.367,0.08810651127976546
610.726,0.0878548693091262
611.086,0.08790635895865453
611.445,0.08795383507244396
611.804,0.08787520380779461
612.164,0.08792621864320165
612.523,0.0880684245968522
612.882,0.08774484696159812
613.242,0.08769410461160207
613.601,0.08790915973985694
613.96,0.08773654960479321
614.319,0.08758026363434314
614.678,0.0875923711480846
615.037,0.08763357732908421
615.396,0.08753631912265193
615.754,0.08753552407375936
616.113,0.08750808097228813
616.472,0.08728458779546586
616.831,0.08731297986386785
617.189,0.08741432297295289
617.548,0.08742071922438988
617.906,0.08727526156991122
618.265,0.0873650685937382
618.623,0.08750111040261545
618.981,0.08736188302166444
619.34,0.0869760563956224
619.698,0.0872053931827646
620.056,0.08706581974439478
620.414,0.08702958181044831
620.772,0.08675777011965644
621.13,0.08693872846806153
621.488,0.08692632595321433
621.846,0.08672232584797135
622.204,0.0867866732446239
622.562,0.08670780333824986
622.92,0.08672183895907652
623.277,0.08669895552003867
623.635,0.0866191705785735
623.993,0.08669404550776284
624.35,0.0866242621836013
624.708,0.08646297920488138
625.065,0.08671008241856908
625.423,0.08646049886110027
625.78,0.0865517316288672
626.137,0.0863968589796711
626.495,0.08632280755817312
626.852,0.0862901514575238
627.209,0.08617372533867844
627.566,0.08633163849296525
627.923,0.08603064873850357
628.28,0.08604138946134157
628.637,0.08618727490139884
628.994,0.08609945779468048
629.351,0.08602238090360366
629.707,0.08591632385200101
630.064,0.0860160675697536
630.421,0.08594469886961878
630.777,0.08579898241650058
631.134,0.08605303044939276
631.49,0.08581048091384001
631.847,0.08567140340190463
632.203,0.08569114697800946
632.56,0.08558505506064873
632.916,0.08577047998525192
633.272,0.08558103281253812
633.628,0.08576848845820274
633.985,0.08576576589069979
634.341,0.08561932269998117
634.697,0.08556945472168355
635.053,0.08546625491792913
635.409,0.08542265369022735
635.764,0.08529036355089731
636.12,0.08534035039248287
636.476,0.08517220628998862
636.832,0.08518301385516383
637.187,0.0853744728214863
637.543,0.0856561787605874
637.899,0.08520572246816249
638.254,0.08524844836410334
638.61,0.08502384051275105
638.965,0.08514627221511817
639.32,0.0850828125870938
639.676,0.08497223900613876
640.031,0.08503281550256106
640.386,0.0848764851694481
640.741,0.08488615992286858
641.096,0.08477805068894019
641.451,0.08484261046965842
641.806,0.08471471534766056
642.161,0.08487805543643313
642.516,0.08484515240247788
642.871,0.08480995757221539
643.226,0.08478579430886915
643.58,0.08474104282716997
643.935,0.08443332273125878
644.29,0.08452655119332486
644.644,0.08460348652695472
644.999,0.0845508795520052
645.353,0.08446247278774667
645.708,0.08440124118800466
646.062,0.08420695188753038
646.416,0.0844977026151223
646.771,0.08427412381099471
647.125,0.08435524353539448
647.479,0.0843798623808957
647.833,0.08442165799964158
648.187,0.08430954364305132
648.541,0.08427939828864944
648.895,0.08403133743037265
649.249,0.08417498012708442
649.603,0.0840410541743229
649.956,0.08401457411041732
650.31,0.0840475798225193
650.664,0.08395799987010273
651.017,0.0839915484507189
651.371,0.08400122009395593
651.725,0.08389555988483917
652.078,0.08379101216769791
652.431,0.08391026232955232
652.785,0.08377455022957037
653.138,0.08368509481095973
653.491,0.08373391751172078
653.845,0.08377540262658963
654.198,0.08360678418129068
654.551,0.08348193679153784
654.904,0.0835666539166762
655.257,0.08366886347755262
655.61,0.0834898595995501
655.963,0.08348115902448298
656.315,0.08339846540303451
656.668,0.08343299693273891
657.021,0.08360418281546009
657.374,0.08358220924047842
657.726,0.08329891491401256
658.079,0.0832840830628739
658.431,0.08311291851949042
658.784,0.08327041961615365
659.136,0.08328397305125636
659.489,0.08321869108509004
659.841,0.08301145792342011
660.193,0.0831300283335718
660.545,0.08302480381817448
660.897,0.08310753647238386
661.25,0.08316006600061612
661.602,0.08289692105980648
661.954,0.08286288363989072
662.305,0.08282552500237184
662.657,0.08296818013525852
663.009,0.08293023586636426
663.361,0.08275194737481414
663.713,0.08278600315200713
664.064,0.08280364078768199
664.416,0.08270956110472683
664.768,0.08270021666699624
665.119,0.08263340413924039
665.471,0.08276032106412538
665.822,0.0828349056977465
666.173,0.08253098177251918
666.525,0.08258194886800681
666.876,0.0826493854229298
667.227,0.08245802559621371
667.578,0.08246832994306016
667.929,0.08250088214004944
668.28,0.08245130303388422
668.631,0.08244438709081774
668.982,0.08248990652020231
669.333,0.08232793374892489
669.684,0.08238530324842673
670.035,0.08245423370199324
670.386,0.08220469978450624
670.736,0.08226788949210365
671.087,0.08208733631539925
671.437,0.0822693327437825
671.788,0.08225946912603925
672.138,0.08210876586487278
672.489,0.08221258011307944
672.839,0.08222178195007356
673.189,0.08199196900310768
673.54,0.08207492549906276
673.89,0.08196599291660282
674.24,0.08209443514560165
674.59,0.08201511226323836
674.94,0.08180030703253836
675.29,0.0818050480950778
675.64,0.0817166256742788
675.99,0.08178163346592458
676.34,0.0818575660246457
676.69,0.08165746560487538
677.039,0.08175542241829158
677.389,0.0817903424042496
677.739,0.08164090597770297
678.088,0.08167019861412506
678.438,0.0817248474931791
678.787,0.0815477874975555
679.137,0.08154854806719779
679.486,0.08167895384756763
679.835,0.08157303887041335
680.185,0.08159005926136684
680.534,0.08140813734191965
680.883,0.0815222385255126
681.232,0.08147382444469803
681.581,0.0813890200262875
681.93,0.08127460137805304
682.279,0.081429223469913
682.628,0.08129824261825068
682.977,0.08139632270120457
683.325,0.08140093745363118
683.674,0.08117374242546109
684.023,0.08125184197575301
684.372,0.08129780229529088
684.72,0.08107766112205061
685.069,0.08129876825177826
685.417,0.08102558182610962
685.765,0.08123468893074585
686.114,0.08109774478682537
686.462,0.08103814360829817
686.81,0.08102234832831785
687.159,0.08098475974513808
687.507,0.08087152456558067
687.855,0.08087579307526951
688.203,0.08102260971740893
688.551,0.08089736172974134
688.899,0.08083983685443201
689.247,0.08097910065468024
689.595,0.08082236311990992
689.942,0.08100598543988416
690.29,0.08072859357532097
690.638,0.0808448912888435
690.985,0.08074204032237968
691.333,0.08060738793060021
691.681,0.08072041952499051
692.028,0.08061562350153165
692.375,0.0806529269707567
692.723,0.08068371653358518
693.07,0.08049503130363352
693.417,0.08057796657364866
693.765,0.08031107565982293
694.112,0.08047022560688925
694.459,0.0803584672186172
694.806,0.08035834294870568
695.153,0.0803023432965877
695.5,0.08046664359271567
695.847,0.08037737816465806
696.194,0.08035089689840016
696.54,0.08037238611157076
696.887,0.08029819626107787
697.234,0.08012547369595184
697.58,0.08036139020166709
697.927,0.08019901837560191
698.273,0.0802070779237619
698.62,0.08028158605886555
698.966,0.08008268927716879
699.313,0.08006431701809101
699.659,0.0802706631452322
700.005,0.08000317861959094
700.351,0.08010710714785665
700.698,0.07996985701863522
701.044,0.07989640670265857
701.39,0.0800652208119463
701.736,0.08002531195622754
702.082,0.07988439158024799
702.428,0.07995785774442705
702.773,0.07986595671525006
703.119,0.07993833736733101
703.465,0.08016209746303271
703.811,0.07988396709731303
704.156,0.07976778272410005
704.502,0.07989629011358634
704.847,0.07977044549898107
705.193,0.08005931238940482
705.538,0.07966207940484452
705.884,0.07995379178202253
706.229,0.07977939941207031
706.574,0.07972953726957001
706.919,0.07972278429045464
707.265,0.07955687237079587
707.61,0.07958239079186205
707.955,0.0796230120456956
708.3,0.07956099071767904
708.645,0.07945971810565243
708.99,0.0795821115449469
709.334,0.07964411019983791
709.679,0.07948059746756804
710.024,0.07965485522499495
710.369,0.07962029357247098
710.713,0.07950898497711521
711.058,0.07941881070988203
711.402,0.07965669756491764
711.747,0.07944352157029341
712.091,0.07947942993964145
712.436,0.07943855405358934
712.78,0.07931989769395795
713.124,0.0792827471701097
713.468,0.07933683411302156
713.813,0.07937428851037305
714.157,0.0792517786163124
714.501,0.07920756858804244
714.845,0.07927552284083787
715.189,0.07920173982030392
715.533,0.07917954519857552
715.876,0.07915947341810324
716.22,0.07912150364468108
716.564,0.0791798168025931
716.908,0.07916419258122051
717.251,0.07918934281067146
717.595,0.07899443483144111
717.938,0.07896227612692672
718.282,0.07923184716060844
718.625,0.07898992976654969
718.969,0.07890365696445864
719.312,0.07903321184365848
719.655,0.07909349317372057
719.998,0.07895142142273025
720.342,0.07876950735351762
720.685,0.07922048191957629
721.028,0.0790126382099857
721.371,0.07898974572560365
721.714,0.0788018352836569
722.057,0.07882531252844299
722.399,0.0786879040584762
722.742,0.07878549281467653
723.085,0.07868583162384335
723.428,0.07861443192113429
723.77,0.07878641700448902
724.113,0.07867014727889605
724.455,0.078811803093636
724.798,0.07879070540853171
725.14,0.07869040248066089
725.483,0.07872993244091768
725.825,0.07859633828972648
726.167,0.07857235960646067
726.509,0.07853959788828205
726.852,0.07859258658399298
727.194,0.07881997792242981
727.536,0.07856369612128189
727.878,0.07870994648920653
728.22,0.07853654349381976
728.562,0.07870911248536483
728.903,0.07845975242704141
729.245,0.07835202733619365
729.587,0.07855562638333209
729.929,0.07827381618522641
730.27,0.07829029055144833
730.612,0.0785718074351082
730.953,0.07830256113283049
731.295,0.07844629632158896
731.636,0.07821157756982973
731.978,0.07824035243280562
732.319,0.07861818931588102
732.66,0.07822411807060665
733.002,0.07846661364968789
733.343,0.07827883334641986
733.684,0.0783702843007585
734.025,0.07846802534820996
734.366,0.07833177685875281
734.707,0.07831149187873425
735.048,0.07810773561963988
735.389,0.0782102652311039
735.729,0.07829112519794086
736.07,0.07809614736899666
736.411,0.07803331112699005
736.751,0.0782230508480046
737.092,0.07813051504387834
737.433,0.07801604652059575
737.773,0.07805381310287896
738.113,0.07796753946530258
738.454,0.07809303980020704
738.794,0.07806519289193664
739.134,0.07807908479400925
739.475,0.07821212141652356
739.815,0.0782271473804926
740.155,0.07810767909934344
740.495,0.07801921239466068
740.835,0.07810856570363711
741.175,0.07811859485797555
741.515,0.0777448959087474
741.855,0.07797459733713415
742.194,0.07777859393975853
742.534,0.0777916126219663
742.874,0.07786680675172812
743.214,0.0778225632415765
743.553,0.07790417995087176
743.893,0.07783593446330901
744.232,0.077898859563498
744.572,0.0779085038833519
744.911,0.07780843841588178
745.25,0.07787897806782973
745.59,0.07767852851988795
745.929,0.07770666190192763
746.268,0.07780806104596436
746.607,0.07787140973631557
746.946,0.07791239798154273
747.285,0.07788871036775832
747.624,0.07778805405091156
747.963,0.07772890299602303
748.302,0.0776136500243743
748.641,0.07765034430676504
748.979,0.07765050824583271
749.318,0.0777044777340872
749.657,0.07786045523177168
749.995,0.07761824626599786
750.334,0.07762442194120428
750.672,0.07766278513879377
751.011,0.07784494835108058
751.349,0.07767618939544128
751.687,0.07759689472136012
752.026,0.07774249623989848
752.364,0.07767397889717532
752.702,0.07759244501823834
753.04,0.07760514360706423
753.378,0.07760496040523385
753.716,0.07735653011263072
754.054,0.07760406508126254
754.392,0.07743430876527618
754.73,0.07754795407465707
755.068,0.07762319659503325
755.406,0.07754395126094657
755.743,0.07760017990306839
756.081,0.0775526286594403
756.418,0.07755992727935315
756.756,0.07753494618720029
757.093,0.07742236542252906
757.431,0.07763171190583523
757.768,0.07741788750297801
758.106,0.0771738802183771
758.443,0.07754489404536051
758.78,0.07735648370861806
759.117,0.07735872777631377
759.454,0.07726990350439915
759.791,0.07726029224822582
760.128,0.07748291532871542
760.465,0.0773805291992896
760.802,0.07735188971083981
761.139,0.07734746954959842
761.476,0.07724393570705322
761.813,0.07737712247108221
762.149,0.07751738450753648
762.486,0.07740368716663754
762.823,0.07722611145466789
763.159,0.07743725924273022
763.496,0.07726974878774562
763.832,0.07746945693055018
764.169,0.07733256174027049
764.505,0.07735521312953297
764.841,0.07707552860740241
765.177,0.07737945952557436
765.514,0.07730126086341471
765.85,0.077295621651157
766.186,0.07726609361306921
766.522,0.07706366301028034
766.858,0.07721592037172695
767.194,0.07720922883309432
767.529,0.07726908747252614
767.865,0.07744377541447788
768.201,0.07737030618234851
768.537,0.07710568866074055
768.872,0.07727601021631819
769.208,0.07722337032898319
769.543,0.07719492519185141
769.879,0.07713447510069074
770.214,0.07710949699900828
770.55,0.07702368192596591
770.885,0.07712796361369342
771.22,0.07707035329180725
771.556,0.0771175156188923
771.891,0.07725170627800974
772.226,0.07706240547589245
772.561,0.07729501543870701
772.896,0.07690662943398126
773.231,0.07714926136366762
773.566,0.0771655274166356
773.901,0.07709443017513978
774.235,0.07710772049168167
774.57,0.07713328313960312
774.905,0.07707925904984579
775.24,0.07698025044368775
775.574,0.07700680448477436
775.909,0.07709627758555543
776.243,0.07727318531860657
776.578,0.07705073526037895
776.912,0.07707904040209888
777.246,0.07707513963648042
777.581,0.0770488998894242
777.915,0.07711934715666963
778.249,0.07693658241669574
778.583,0.07710833652985735
778.917,0.07713056991606555
779.251,0.07693249307589498
779.585,0.07710535808368595
779.919,0.07684576615314474
780.253,0.0770097252241101
780.587,0.0770454319767314
780.921,0.07705901426785425
781.254,0.07697230868269528
781.588,0.0768677693096233
781.921,0.07719657469073872
782.255,0.07704287430486115
782.588,0.07713452086095843
782.922,0.07686576499596391
783.255,0.0769791456116768
783.589,0.07693803700018424
783.922,0.07685689508670451
784.255,0.07679210020172021
784.588,0.0768046683406275
784.921,0.07684337693393764
785.255,0.07704666891267277
785.588,0.07709908966503963
785.92,0.07696881192427718
786.253,0.07699678603303413
786.586,0.0769570382012494
786.919,0.07722057337528022
787.252,0.0771812271453625
787.585,0.07708403792593108
787.917,0.0767151712613679
788.25,0.07716709460466946
788.582,0.07710489912271756
788.915,0.0769886790048523
789.247,0.07693701225321536
789.58,0.07690088726820016
789.912,0.07703283961716118
790.244,0.0767353368429043
790.576,0.07694797797229334
790.909,0.07686356733970882
791.241,0.07678140264373472
791.573,0.07697178318321438
791.905,0.07698876098133878
792.237,0.0768654381921702
792.569,0.07684025088638237
792.901,0.07689511310174636
793.232,0.07677720437277498
793.564,0.07696203649869315
793.896,0.07677886100658629
794.228,0.07695906632265306
794.559,0.07720874285130662
794.891,0.07681513837514485
795.222,0.07696383991545035
795.554,0.0768201447826588
795.885,0.07698861623596547
796.216,0.07708001356093024
796.548,0.07706626549822798
796.879,0.07673632563833548
797.21,0.07699054298370867
797.541,0.07704684595566218
797.872,0.07699117123091093
798.203,0.07702522357155382
798.534,0.07701374421500948
798.865,0.07695911770962931
799.196,0.07647951118474011
799.527,0.07692027567430317
799.858,0.07694632166840798
800.188,0.07696725612670566
800.519,0.07706974495248464
800.849,0.07684774134597114
801.18,0.07700397985214263
801.511,0.07718882627825026
801.841,0.07697201146607942
802.171,0.07675662887612471
802.502,0.07671053983699866
802.832,0.07683350761816828
803.162,0.07695798677278544
803.492,0.07699189305395127
803.823,0.07689224751841546
804.153,0.07687744737507163
804.483,0.07680269057135264
804.813,0.07679034441418679
805.142,0.0767862807813269
805.472,0.07696153277230972
805.802,0.07693395079252585
806.132,0.0768753864947539
806.462,0.07684845800061609
806.791,0.07687885819355197
807.121,0.07674670920884219
807.45,0.07688053035784528
807.78,0.07680929584090422
808.109,0.07663395024073763
808.439,0.07689836820629777
808.768,0.07721904857048068
809.097,0.07717221362321645
809.427,0.07694732960063631
809.756,0.07666321700284683
810.085,0.07665336545068754
810.414,0.07677509062038997
810.743,0.07685714681403717
811.072,0.076570172540279
811.401,0.07685582127943515
811.73,0.07678632813805861
812.059,0.07691814922036343
812.387,0.07661008730471634
812.716,0.0768136304846638
813.045,0.07676558303069696
813.373,0.07684056148243748
813.702,0.07679549177694904
814.03,0.07667611554852966
814.359,0.07693736355103027
814.687,0.07665370802931872
815.016,0.07669182398710525
815.344,0.07657443741536954
815.672,0.07686859856878223
816.0,0.07689323680324661
816.328,0.07664735287300103
816.656,0.07673356242641934
816.984,0.07676874851164406
817.312,0.07665766202539603
817.64,0.07664937993718517
817.968,0.07681234430832459
818.296,0.07657814907104672
818.624,0.07672113010608146
818.951,0.07676602489166218
819.279,0.07656905137337662
819.607,0.07671285042704076
819.934,0.0768061941498981
820.262,0.0765905291326916
820.589,0.07650816092236937
820.917,0.07673181554879507
821.244,0.07649353696127914
821.571,0.07674350307243463
821.899,0.07678634442431932
822.226,0.07664776457039818
822.553,0.07666451262934461
822.88,0.0768696761332664
823.207,0.07661628299001884
823.534,0.07672035634356326
823.861,0.07688338162418254
824.188,0.076705249013274
824.515,0.07645224655443444
824.841,0.07666011425422113
825.168,0.07677702071429798
825.495,0.07656972492699919
825.821,0.07666617417362594
826.148,0.07670364772362655
826.474,0.07656666430570164
826.801,0.07690394167575725
827.127,0.07660276242987817
827.453,0.07746108094217365
827.78,0.07655458912471344
828.106,0.07662396708982479
828.432,0.07672189270476595
828.758,0.07672540316470174
829.084,0.07660199100855763
829.41,0.07659653231020634
829.736,0.07680890433006701
830.062,0.076730409569869
830.388,0.07680439808557298
830.714,0.076674173407586
831.04,0.0766225528645662
831.365,0.07668876531046039
831.691,0.07676402963179542
832.017,0.07660630848347813
832.342,0.07684569436241874
832.668,0.07651660351874026
832.993,0.07675541504868394
833.319,0.07655350167480306
833.644,0.07681186273657552
833.969,0.07671435487058506
834.295,0.07686461757571572
834.62,0.07678844321492731
834.945,0.07658550857129888
835.27,0.07655244350527762
835.595,0.07680822430938677
835.92,0.07652513975598946
836.245,0.07667959491082289
836.57,0.07659146076310311
836.895,0.07664512497309484
837.219,0.07663644806109832
837.544,0.07682089396788006
837.869,0.07630305346048263
838.193,0.07680276388751481
838.518,0.0764694226857369
838.842,0.07645291667438521
839.167,0.07684216087177143
839.491,0.07676327198188115
839.816,0.07670706496551208
840.14,0.07660664811145763
840.464,0.07640510679800955
840.788,0.0768388992082237
841.112,0.07660184230386144
841.436,0.07656348072360636
841.761,0.07678033585341329
842.084,0.07668426057267039
842.408,0.07643946317379866
842.732,0.07643816231137994
843.056,0.07659887776571668
843.38,0.07654827751420823
843.704,0.07665541777285005
844.027,0.0765156816609868
844.351,0.07666461363749058
844.674,0.07671723364756995
844.998,0.07662652741317988
845.321,0.07651059809404172
845.645,0.07653632577790409
845.968,0.07679973670913122
846.291,0.07655348080081406
846.615,0.07652303471003169
846.938,0.07660854742172192
847.261,0.07655136244104868
847.584,0.07655265592653877
847.907,0.07658732886829132
848.23,0.07643796950017985
848.553,0.07656712238370396
848.876,0.0766810009792943
849.199,0.07648100423853527
849.521,0.07653676675930395
849.844,0.07627506855973948
850.167,0.07661352948928694
850.489,0.07645948523854698
850.812,0.07662842743710702
851.135,0.07662249848939227
851.457,0.07645932609976995
851.779,0.076847302917504
852.102,0.07674636547777465
852.424,0.07653632121977154
852.746,0.07661316003777582
853.068,0.07667874162205707
853.391,0.07660089810871683
853.713,0.07679131982495752
854.035,0.07671565003967393
854.357,0.07627972708604365
854.679,0.07686011762306158
855.0,0.07680365629618292
855.322,0.07662368875422458
855.644,0.07651342291777992
855.966,0.07678993555876923
856.287,0.07664909789004844
856.609,0.07652894431120186
856.931,0.07661263467076429
857.252,0.07647587213626662
857.574,0.07631897906920765
857.895,0.07667846936920328
858.216,0.07645518291547711
858.538,0.07664005520988366
858.859,0.07657958638877764
859.18,0.07658102739769088
859.501,0.07637720410211382
859.822,0.07662174614000951
860.143,0.07657149187467813
860.464,0.07669168865858271
860.785,0.07674035234319224
861.106,0.07671025166643228
861.427,0.07644736490944884
861.748,0.07676345060891078
862.068,0.07655073334185578
862.389,0.07673404297900234
862.71,0.07656486646539563
863.03,0.07711007216587001
863.351,0.07663363563738763
863.671,0.07650574660315353
863.992,0.0764936183965038
864.312,0.07632628613284248
864.632,0.07681050949289618
864.953,0.07648561407828133
865.273,0.07637268940311788
865.593,0.07658371660775752
865.913,0.07656119716500141
866.233,0.07655462626155975
866.553,0.07641726599897099
866.873,0.07653930805301809
867.193,0.07656857612750233
867.513,0.0762859767876769
867.832,0.07685635129308818
868.152,0.07679532907389384
868.472,0.07641376454984586
868.791,0.0767609787539192
869.111,0.07709226899830188
869.43,0.07630380961154282
869.75,0.0766184559406676
870.069,0.07643874904383598
870.389,0.07652833250053653
870.708,0.07654202949814334
871.027,0.07641088024073604
871.346,0.07688619158305339
871.666,0.07627829116014996
871.985,0.07653446828890664
872.304,0.07634382284186134
872.623,0.07624760945064742
872.942,0.0765557135027992
873.261,0.07657257258392469
873.579,0.07645262270603426
873.898,0.0763955705384874
874.217,0.07665086488277965
874.536,0.07679475923842691
874.854,0.07646478898750213
875.173,0.07664297259261786
875.491,0.07637824735842073
875.81,0.07655764157318674
876.128,0.07673806164232318
876.446,0.07655614419271962
876.765,0.07618585711880824
877.083,0.07651935834314266
877.401,0.07657207097171252
877.719,0.07643594115634939
878.037,0.07661868839769428
878.355,0.07683779018422843
878.673,0.07679360141878201
878.991,0.07658651302424534
879.309,0.07649322728211222
879.627,0.07690379411331048
879.945,0.07659003715203487
880.263,0.07671730572915751
880.58,0.07677913495826971
880.898,0.07663849150964523
881.215,0.07632637416239163
881.533,0.07644932772495777
881.85,0.07656505485523576
882.168,0.07652139595627215
882.485,0.07655707258115509
882.802,0.07658687188955296
883.12,0.07654099611519782
883.437,0.07646621647022231
883.754,0.07706742271887825
884.071,0.07681016785136892
884.388,0.07683149522132204
884.705,0.0767524041636498
885.022,0.07663654392406682
885.339,0.07646940975055341
885.656,0.07660456960364823
885.973,0.07637565429566344
886.289,0.07670724969431315
886.606,0.07634950972756427
886.923,0.07671643503473721
887.239,0.07711142723855681
887.556,0.07649822181560795
887.872,0.07675759231057275
888.189,0.07637801486665215
888.505,0.0765208595397522
888.821,0.07662036135963614
889.137,0.07629965496714139
