wavelength[nm],transmittance
611.086,0.010994074008415131
611.445,0.01107048465638583
611.804,0.010967951340849954
612.164,0.011031252242275092
612.523,0.01117919345640355
612.882,0.010962170738764515
613.242,0.010952774784771621
613.601,0.011087300713556543
613.96,0.010928555009723359
614.319,0.010949636793637578
614.678,0.01101577095706576
615.037,0.010958140213802748
615.396,0.010965592142279454
615.754,0.010964574655611022
616.113,0.010973418102119048
616.472,0.010883621045622674
616.831,0.010938029154451792
617.189,0.011111800682677813
617.548,0.010952249282350324
617.906,0.010986693456473155
618.265,0.010984801340927552
618.623,0.011120012438600124
618.981,0.011035266442153151
619.34,0.010892049295589536
619.698,0.010985657967134372
620.056,0.0109430705124638
620.414,0.010899790924151057
620.772,0.010797687499724692
621.13,0.010912754530508556
621.488,0.011058636232819309
621.846,0.01085061006514223
622.204,0.010870591344344056
622.562,0.010868437667266284
622.92,0.010914265553010515
623.277,0.010871082391163038
623.635,0.010883475891433727
623.993,0.010860580189471747
624.35,0.01094259270326454
624.708,0.010829232421366089
625.065,0.010857287427793383
625.423,0.010948648804747912
625.78,0.010910981980158217
626.137,0.010888940368724937
626.495,0.010855611267989335
626.852,0.0108511169640414
627.209,0.010820029172902682
627.566,0.0108719192213205
627.923,0.010840330139772805
628.28,0.010693440065907799
628.637,0.010882702619694809
628.994,0.010880560908449055
629.351,0.010794870949745083
629.707,0.01079876966121897
630.064,0.010849814462755722
630.421,0.010823471218401808
630.777,0.010794336400456322
631.134,0.010938782361831965
631.49,0.010837189980275106
631.847,0.010778397912106793
632.203,0.01081137849212806
632.56,0.01074567393185655
632.916,0.010830805335617076
633.272,0.010766560902143563
633.628,0.010860472062080838
633.985,0.010844822585409093
634.341,0.01081655465294897
634.697,0.010813421695480748
635.053,0.010752439978814678
635.409,0.01076678730134988
635.764,0.01074001729910196
636.12,0.010794345867102022
636.476,0.010785392075162194
636.832,0.010747194752237073
637.187,0.010770344334775236
637.543,0.011094026395407436
637.899,0.010743611907056255
638.254,0.010817006869518532
638.61,0.010701619436865139
638.965,0.010819366005460065
639.32,0.010821278066841746
639.676,0.010747013023309685
640.031,0.01078263514098962
640.386,0.010752332803627763
640.741,0.010781309009486451
641.096,0.010664228476768157
641.451,0.010809725109960713
641.806,0.01069307276554158
642.161,0.010773824456869788
642.516,0.010834030432395173
642.871,0.010819449490813366
643.226,0.010737105987096261
643.58,0.010780970109719845
643.935,0.010705169229449581
644.29,0.010682418653992026
644.644,0.010734308124831168
644.999,0.010685713375979825
645.353,0.010762220524281055
645.708,0.010728019017976128
646.062,0.010687434776550627
646.416,0.010873604174749845
646.771,0.010766917771196718
647.125,0.010736800219760874
647.479,0.010777364677364829
647.833,0.010742550347486291
648.187,0.010701139716668487
648.541,0.010746035463204663
648.895,0.010689632008252578
649.249,0.010647860743177051
649.603,0.010735773839817195
649.956,0.010658908135335887
650.31,0.01068572064672795
650.664,0.010688796735306075
651.017,0.010698633845478535
651.371,0.010732700573252239
651.725,0.010681403327460978
652.078,0.010654821075205292
652.431,0.01074060803874986
652.785,0.010701559864632344
653.138,0.010669202886371975
653.491,0.010653288135232534
653.845,0.01064774077303041
654.198,0.010655375516708592
654.551,0.01068337558971155
654.904,0.01063048281295534
655.257,0.010645180992161156
655.61,0.01064384977011796
655.963,0.010626077348284737
656.315,0.010624576969283966
656.668,0.010669502756229295
657.021,0.010735617471874298
657.374,0.010767937356141722
657.726,0.010635879274612185
658.079,0.010629816842960382
658.431,0.010609916437244186
658.784,0.010651086651138782
659.136,0.010728827426975293
659.489,0.010710168821142995
659.841,0.010616697048206785
660.193,0.010590030380383912
660.545,0.010575783393097067
660.897,0.0106009608285574
661.25,0.010617448443078844
661.602,0.010541062355229867
661.954,0.010600908299940058
662.305,0.010578385624219994
662.657,0.010617245218629152
663.009,0.010585092008032013
663.361,0.01059681087330177
663.713,0.010538164705746257
664.064,0.01068515167723165
664.416,0.010596933031607247
664.768,0.010583876362324862
665.119,0.010629683064436655
665.471,0.010595352913112775
665.822,0.010611822048682827
666.173,0.010546293424742795
666.525,0.010595454538552323
666.876,0.010628883214104492
667.227,0.010537969923915879
667.578,0.01059847994705905
667.929,0.01066368764561192
668.28,0.010644074209925242
668.631,0.010730711061634592
668.982,0.010600897918403393
669.333,0.01054276149833358
669.684,0.010536760760817995
670.035,0.010785904303359841
670.386,0.01054193968135926
670.736,0.010598345177930218
671.087,0.010541910971151853
671.437,0.010724218858208533
671.788,0.010608054753574663
672.138,0.01062154848738173
672.489,0.01064925510481077
672.839,0.010665136888811344
673.189,0.01058312835816491
673.54,0.010670519123901824
673.89,0.010524523472632896
674.24,0.01058985243507654
674.59,0.010638038309388437
674.94,0.010652441917747038
675.29,0.010556654626854694
675.64,0.010497071887448386
675.99,0.010578992010274735
676.34,0.010572862322805066
676.69,0.010541687726841742
677.039,0.01068156112616974
677.389,0.01057464624775396
677.739,0.010548227761015697
678.088,0.010532117372121369
678.438,0.010618951497302574
678.787,0.0104967813277842
679.137,0.010528078749245584
679.486,0.010559649951033458
679.835,0.01053327848359636
680.185,0.010558930808554372
680.534,0.010419728633953062
680.883,0.010565340989989687
681.232,0.010566238129041413
681.581,0.010640974103915823
681.93,0.010484400112545138
682.279,0.010605953743480924
682.628,0.010526272402060237
682.977,0.010532901737970576
683.325,0.010593228994578577
683.674,0.010507054809930472
684.023,0.010602508289673036
684.372,0.010571795096672927
684.72,0.010535242501817926
685.069,0.01063559291253993
685.417,0.010595852708465676
685.765,0.010749168559153907
686.114,0.01057482675177435
686.462,0.01058559915126645
686.81,0.010516038503430386
687.159,0.010518533021529112
687.507,0.010541331523418388
687.855,0.010580891895462454
688.203,0.010546228469411487
688.551,0.010541331079946233
688.899,0.010542279548561368
689.247,0.010574513321150301
689.595,0.01050493532865805
689.942,0.010648930796182622
690.29,0.01053451093600246
690.638,0.010568193010414157
690.985,0.010587024454533814
691.333,0.010503858820811084
691.681,0.010583138753259565
692.028,0.010582149144406212
692.375,0.010540051921662144
692.723,0.01052873912353708
693.07,0.010480712290802855
693.417,0.010563854420794598
693.765,0.01051936013837576
694.112,0.010552989380786576
694.459,0.010522637616444935
694.806,0.010565400269322022
695.153,0.0105174761540051
695.5,0.01059313498501651
695.847,0.01052153907131928
696.194,0.010532227871450457
696.54,0.01058801963063521
696.887,0.0105165628932222
697.234,0.010498493982041352
697.58,0.01056688313127499
697.927,0.010551658981465043
698.273,0.010556139605894677
698.62,0.01061276685863623
698.966,0.010488227977875145
699.313,0.010530311444094121
699.659,0.010687413715267975
700.005,0.010556046364306888
700.351,0.010539171228131916
700.698,0.0104988922124186
701.044,0.01048563087033525
701.39,0.010578784929273203
701.736,0.010509407117877477
702.082,0.010484743918127894
702.428,0.010516552397050167
702.773,0.010569551812727875
703.119,0.010512611155039153
703.465,0.010818133551152038
703.811,0.010567655280086173
704.156,0.010502727570609738
704.502,0.010519942004984779
704.847,0.010521337239272257
705.193,0.010639824691124209
705.538,0.010480689606708326
705.884,0.010627632133362925
706.229,0.010515921567441576
706.574,0.0105259926736397
706.919,0.010496013041568145
707.265,0.010496807338208116
707.61,0.010449849014637913
707.955,0.010509907813205011
708.3,0.010498692143087861
708.645,0.010499863448047316
708.99,0.010638826093626744
709.334,0.010577981143976787
709.679,0.01057155324134732
710.024,0.01054909318512152
710.369,0.01054887179718013
710.713,0.01058052964636719
711.058,0.010526997479439401
711.402,0.010824709954753226
711.747,0.010508998785453881
712.091,0.010552432341494843
712.436,0.01053955344071756
712.78,0.010510062161031761
713.124,0.010475088077660937
713.468,0.010511586940770612
713.813,0.010653170249106567
714.157,0.010502517546784367
714.501,0.010506753377777045
714.845,0.010586189713259064
715.189,0.010541820817128355
715.533,0.010558885148799916
715.876,0.010578512492876228
716.22,0.0105360698724325
716.564,0.010545200960953014
716.908,0.010495933555911288
717.251,0.010613973641342034
717.595,0.010479463444532544
717.938,0.010536462748630971
718.282,0.010528102717189498
718.625,0.010501669810384561
718.969,0.010492468235374966
719.312,0.010483178111096112
719.655,0.010669900598127733
719.998,0.010542619440226485
720.342,0.01051627124395347
720.685,0.010742763240523059
721.028,0.010684768117749432
721.371,0.010699681274310148
721.714,0.010548392290679658
722.057,0.010643044878408536
722.399,0.010531028029389603
722.742,0.01059034328839022
723.085,0.01056749721026248
723.428,0.01052585173845589
723.77,0.010507637306220955
724.113,0.010587063396261236
724.455,0.010570904103995948
724.798,0.010556171951146043
725.14,0.010505737713152203
725.483,0.010555735003427545
725.825,0.010512619899135309
726.167,0.01052825266331202
726.509,0.010586269494809555
726.852,0.010595383575222888
727.194,0.010846469036108275
727.536,0.010653010965443356
727.878,0.010607863158161927
728.22,0.010532429761136363
728.562,0.010771074367277195
728.903,0.010562329261940496
729.245,0.010529892822201055
729.587,0.010617528841862588
729.929,0.010593882482710423
730.27,0.010530242572673763
730.612,0.0106216344421261
730.953,0.010515801990538556
731.295,0.010692657222779326
731.636,0.010517999438681716
731.978,0.01052374051479038
732.319,0.010773776262980615
732.66,0.010555663628445384
733.002,0.010617597632522896
733.343,0.010598146927310587
733.684,0.010577709650397484
734.025,0.010680430116533359
734.366,0.010631757550526907
734.707,0.010627558651562738
735.048,0.010542141967211998
735.389,0.010577135291139036
735.729,0.010662909487438402
736.07,0.010558073136920152
736.411,0.01056374284079551
736.751,0.010599593106237003
737.092,0.010519354375478383
737.433,0.010566565681138614
737.773,0.010566292937244716
738.113,0.010566422646260865
738.454,0.010643345842295317
738.794,0.010586710254522074
739.134,0.010618942788383153
739.475,0.010684753391686886
739.815,0.010731341909753157
740.155,0.010565000080364954
740.495,0.010695117531762539
740.835,0.010769458364734426
741.175,0.010644732306018385
741.515,0.010599148786695461
741.855,0.010669216510962046
742.194,0.010544461443916254
742.534,0.010587727891721578
742.874,0.010601471178257254
743.214,0.010627085888732714
743.553,0.010581005042546913
743.893,0.01066416784406269
744.232,0.01062231502383789
744.572,0.010630479640212522
744.911,0.010612199971199531
745.25,0.010645445099234882
745.59,0.010611611416850348
745.929,0.010628133117592038
746.268,0.010617739536662675
746.607,0.010727432045571052
746.946,0.010607250418618975
747.285,0.010742837995355416
747.624,0.010692364204990965
747.963,0.010671146617645462
748.302,0.010622356883822692
748.641,0.010606050849306416
748.979,0.010674949960049826
749.318,0.01068012919489971
749.657,0.010741770253059514
749.995,0.0106759052779527
750.334,0.010693636433011446
750.672,0.01070432356747601
751.011,0.010849742130025729
751.349,0.010693432229610876
751.687,0.01067100789291823
752.026,0.010727790942086729
752.364,0.01065683821776206
752.702,0.01072424731447071
753.04,0.010684170386821209
753.378,0.010700511545728793
753.716,0.010622152507200864
754.054,0.010665703669077545
754.392,0.010668364268309718
754.73,0.010702241979940668
755.068,0.010767222272817636
755.406,0.010741024192909454
755.743,0.010707058514694237
756.081,0.010810510166069357
756.418,0.010720186452736535
756.756,0.010665968993966777
757.093,0.01070282782114457
757.431,0.01074116359602155
757.768,0.010781604025946042
758.106,0.010694813692234127
758.443,0.010823528477177106
758.78,0.01070600059043441
759.117,0.01072656154308995
759.454,0.010715756534886297
759.791,0.0107205644617139
760.128,0.010763315990240167
760.465,0.010679785653911547
760.802,0.010810373556218392
761.139,0.010831946113057246
761.476,0.010693849242563759
761.813,0.010708977590678365
762.149,0.010916000822649999
762.486,0.010745174748009552
762.823,0.010727185706107627
763.159,0.0107959485278535
763.496,0.010759519018391912
763.832,0.01088047926783556
764.169,0.010788369204885906
764.505,0.010822661001755295
764.841,0.010726936849303852
765.177,0.010771182398268441
765.514,0.010852074867737775
765.85,0.01088458421601954
766.186,0.010742048775531208
766.522,0.010802037044233211
766.858,0.010747318933174805
767.194,0.01082241753452106
767.529,0.010770369671586691
767.865,0.010999156419737968
768.201,0.01087607041049842
768.537,0.010794570322248495
768.872,0.010836236300480567
769.208,0.010853519395181
769.543,0.010812681895642575
769.879,0.010779483722016628
770.214,0.010798438680876099
770.55,0.010778182267050875
770.885,0.010892301261945413
771.22,0.010885858316348685
771.556,0.010800417054855599
771.891,0.010989976451708447
772.226,0.010897802733458875
772.561,0.0110185909567119
772.896,0.010760736522060485
773.231,0.010835520977693268
773.566,0.010895618138839982
773.901,0.010840294833567821
774.235,0.010886524744399084
774.57,0.010932012389780617
774.905,0.01091757607898459
775.24,0.011004339272062433
775.574,0.010850692128510421
775.909,0.010865487759226354
776.243,0.010976808634252854
776.578,0.010845215708369191
776.912,0.010861208605551263
777.246,0.010902359506488213
777.581,0.01084917648831492
777.915,0.010852935626335488
778.249,0.01082710109840158
778.583,0.01090916619359964
778.917,0.010918291739709785
779.251,0.010867700418105869
779.585,0.010950422231121401
779.919,0.010847791180170067
780.253,0.010871668477273826
780.587,0.010886149073525335
780.921,0.010978806162375494
781.254,0.010856088010144127
781.588,0.010864591858821056
781.921,0.011003031715667556
782.255,0.011049244115424524
782.588,0.011060857425972175
782.922,0.010941761664853444
783.255,0.01091601685591504
783.589,0.010894866848028794
783.922,0.010867470968238077
784.255,0.010921015886268207
784.588,0.0109257039176282
784.921,0.010935302697453183
785.255,0.011065031077984445
785.588,0.011095510760540439
785.92,0.010896333824651414
786.253,0.010933401635894248
786.586,0.010927899445148385
786.919,0.011117943766159809
787.252,0.010964223201522977
787.585,0.010924768681521079
787.917,0.010933882655172297
788.25,0.011037480649477871
788.582,0.010991646013995281
788.915,0.010947078884141221
789.247,0.010919015868108941
789.58,0.010937091708095573
789.912,0.01105211268894093
790.244,0.010975515953708194
790.576,0.011022719666005383
790.909,0.010987879203007271
791.241,0.010966023242916912
791.573,0.010998093596180949
791.905,0.011047760341138708
792.237,0.010998255304764847
792.569,0.0109371516573982
792.901,0.011015983391723279
793.232,0.01096603364654511
793.564,0.011057810305121396
793.896,0.010978755373007566
794.228,0.010971223436306294
794.559,0.011284349529138416
794.891,0.011006849392970966
795.222,0.01107769707054645
795.554,0.011025646661857114
795.885,0.011038471479721399
796.216,0.011172409034559919
796.548,0.011180806450151555
796.879,0.011094866287787131
797.21,0.011072447407608509
797.541,0.01113736767414823
797.872,0.01103046709926186
798.203,0.01109852305562534
798.534,0.0111605886748024
798.865,0.011051401824925814
799.196,0.011036475367803986
799.527,0.011116696984831753
799.858,0.01102990675661057
800.188,0.011080809487715436
800.519,0.011252156247811415
800.849,0.011041918925445418
801.18,0.011087923989915694
801.511,0.011209100011179904
801.841,0.011074926805747306
802.171,0.011064333944996499
802.502,0.011089742349517817
802.832,0.011047434749928796
803.162,0.011126971020533177
803.492,0.011186518855296574
803.823,0.011113213751874391
804.153,0.011091071499083897
804.483,0.011080343080797982
804.813,0.011060958217010006
805.142,0.011135496568988053
805.472,0.011198368257997051
805.802,0.011241300246271568
806.132,0.011104368518740387
806.462,0.011115262008348252
806.791,0.011150472571243401
807.121,0.011096942645632098
807.45,0.011118217515611999
807.78,0.011142652999314002
808.109,0.011111944685510352
808.439,0.011204238701965904
808.768,0.01146193572396837
809.097,0.011301155617749978
809.427,0.011262700526823896
809.756,0.011204922373455098
810.085,0.011186951788937395
810.414,0.011180128781857555
810.743,0.011219970912758729
811.072,0.01114342456401615
811.401,0.011368479361098452
811.73,0.011187232485561553
812.059,0.011391914158887878
812.387,0.011154317324675084
812.716,0.011180151325312073
813.045,0.011211083941001143
813.373,0.011193665432270461
813.702,0.01114169914797793
814.03,0.011200998731186153
814.359,0.011286274758521907
814.687,0.011145984044050176
815.016,0.011225319362600471
815.344,0.011155164538120722
815.672,0.011327018483590006
816.0,0.011394490346556783
816.328,0.011183524037679873
816.656,0.011249684509832412
816.984,0.011279946699494454
817.312,0.011219006630735438
817.64,0.011175824469456936
817.968,0.01123207773870919
818.296,0.011219235508697422
818.624,0.011289046687742887
818.951,0.011235600413693701
819.279,0.01124801455360863
819.607,0.011228656312780283
819.934,0.01139160036545112
820.262,0.011284245998172019
820.589,0.011284628414717555
820.917,0.0113941180440755
821.244,0.01125947784507556
821.571,0.011276828215524956
821.899,0.011337562840372612
822.226,0.01126650613530649
822.553,0.011389521876267222
822.88,0.011309135926116865
823.207,0.011317674540530636
823.534,0.011302883837839084
823.861,0.011557159792360754
824.188,0.011507951879392525
824.515,0.011278165862074998
824.841,0.01123361441679954
825.168,0.011577709060847277
825.495,0.011294379632496177
825.821,0.011283985060533235
826.148,0.0113012046465844
826.474,0.01133451720554002
826.801,0.011468749179971188
827.127,0.011315785668464732
827.453,0.012214624148392809
827.78,0.011336257453038092
828.106,0.011378650875157588
828.432,0.011342365372604489
828.758,0.011464055461388392
829.084,0.011339530844596588
829.41,0.011436827401228599
829.736,0.01151779283137987
830.062,0.011450290271095741
830.388,0.011459434893782487
830.714,0.011371595280875084
831.04,0.01137573689674608
831.365,0.011564781955477856
831.691,0.011470466822468382
832.017,0.011437958476799981
832.342,0.011420948499006984
832.668,0.011474698801576881
832.993,0.01167321319460014
833.319,0.01138426909216691
833.644,0.011505127243078124
833.969,0.011463533239885667
834.295,0.011504624650435853
834.62,0.01153098756633779
834.945,0.01148700928349536
835.27,0.011388035138493766
835.595,0.01147971521683895
835.92,0.011432314798813247
836.245,0.011529517070767678
836.57,0.011431724272541053
836.895,0.01146150654479832
837.219,0.011563213689643024
837.544,0.011493522465586815
837.869,0.011405097124447525
838.193,0.011550487782881773
838.518,0.011432291853161176
838.842,0.011449766026634653
839.167,0.011566667739575563
839.491,0.01165558230521625
839.816,0.011631523775342231
840.14,0.011586780627524485
840.464,0.011408840636265622
840.788,0.011603079290715055
841.112,0.011566241888820364
841.436,0.011473086383890801
841.761,0.011638731411280103
842.084,0.011679054818559163
842.408,0.011536717555704271
842.732,0.011489756527063738
843.056,0.011453444842829135
843.38,0.011544559437845287
843.704,0.011680232297845143
844.027,0.011627028795384724
844.351,0.011490338707503104
844.674,0.01162811824703126
844.998,0.011561299715451872
845.321,0.011511904633842352
845.645,0.011544211273604303
845.968,0.011732949267311459
846.291,0.011545412349194123
846.615,0.011523769283621234
846.938,0.011564190590507664
847.261,0.011617013706132245
847.584,0.01168476837266428
847.907,0.011502585169961688
848.23,0.011481438303808973
848.553,0.011636658661233838
848.876,0.01168743986131042
849.199,0.011507571909051894
849.521,0.011517260992169395
849.844,0.011588793483872095
850.167,0.011771411792228239
850.489,0.011566030120917158
850.812,0.011652054324167103
851.135,0.011664762429154419
851.457,0.0116280406013265
851.779,0.011883749920151206
852.102,0.011623899309728639
852.424,0.011659325096450929
852.746,0.011781087360040106
853.068,0.011656303733059798
853.391,0.0116911992952888
853.713,0.011737338020601345
854.035,0.011786993244618104
854.357,0.011569194468516229
854.679,0.012004472103922153
855.0,0.011788003711685577
855.322,0.011645310248942478
855.644,0.011592999686629439
855.966,0.011776759268262138
856.287,0.011715097574718444
856.609,0.011623852905713898
856.931,0.011828015228425054
857.252,0.011690295248253452
857.574,0.011571098979913225
857.895,0.01183097569964748
858.216,0.01177989597427722
858.538,0.011616497208189618
858.859,0.011771541185793129
859.18,0.011869085414779856
859.501,0.01167206020090316
859.822,0.01176484531500989
860.143,0.011709036574402063
860.464,0.011750734723204951
860.785,0.011681748990416628
861.106,0.011759411970450778
861.427,0.011688832424142514
861.748,0.011900187416054586
862.068,0.011686868512056574
862.389,0.011784146777304756
862.71,0.011781268885754434
863.03,0.012232411381771013
863.351,0.01168753739625433
863.671,0.011754406230041951
863.992,0.011886636349857071
864.312,0.011684892856672685
864.632,0.011846779479724278
864.953,0.011797129768196994
865.273,0.011728244772498574
865.593,0.011805482755367596
865.913,0.011877503059506791
866.233,0.011907459144203303
866.553,0.011746182100137009
866.873,0.011826534996589607
867.193,0.011952831664125911
867.513,0.011753730286743161
867.832,0.01186575777306617
868.152,0.011947460661306534
868.472,0.011850229586363555
868.791,0.011945282802384055
869.111,0.012240236791618234
869.43,0.011803521886490885
869.75,0.011855241712518042
870.069,0.01179157655391506
870.389,0.011832282173154471
870.708,0.011904371445555761
871.027,0.011808992507023853
871.346,0.012119959994286389
871.666,0.011908217800595413
871.985,0.011874995405489079
872.304,0.011817007787784568
872.623,0.011756528944021093
872.942,0.01184473734351597
873.261,0.011976571588727444
873.579,0.011907159009546538
873.898,0.011814398796021194
874.217,0.011833293928910528
874.536,0.011986408900730014
874.854,0.011802784590639813
875.173,0.011846833062737969
875.491,0.011917891225412064
875.81,0.011963267719729505
876.128,0.012025099046079357
876.446,0.01190098439289241
876.765,0.011799249783479234
877.083,0.012011090536764411
877.401,0.011899780181515147
877.719,0.011814710396476602
878.037,0.011981052648626872
878.355,0.012304831739088504
878.673,0.012215077472557212
878.991,0.01190811625486278
879.309,0.011841543998560376
879.627,0.012248543534068809
879.945,0.012286368974338517
880.263,0.012059722810291955
880.58,0.011992676602048457
880.898,0.012111432359128198
881.215,0.011926347123313308
881.533,0.012015044106636176
881.85,0.011910419928731679
882.168,0.01205717913062255
882.485,0.01199535497194338
882.802,0.011958755998293243
883.12,0.011928438201950442
883.437,0.01202374448977147
883.754,0.012533523256626935
884.071,0.012235649946572193
884.388,0.012224511937928078
884.705,0.012106524508831032
885.022,0.011902153569006842
885.339,0.01198125653950489
885.656,0.012068779392884097
885.973,0.011895984591209894
886.289,0.011957933215626028
886.606,0.012041442004411013
886.923,0.012048963939753882
887.239,0.012547410609637351
887.556,0.012062856256082851
887.872,0.01205358643410698
888.189,0.011954349044572907
888.505,0.011956558581290019
888.821,0.01206319039616368
