-90,0.004305086
-89.9,0.004305086
-89.8,0.007165795
-89.7,0.004305086
-89.6,0.004305086
-89.5,0.004305086
-89.4,0.004305086
-89.3,0.004305086
-89.2,0.004305086
-89.1,0.004305086
-89,0.004305086
-88.9,0.004305086
-88.8,0.004305086
-88.7,0.004305086
-88.6,0.004305086
-88.5,0.004305086
-88.4,0.004305086
-88.3,0.004305086
-88.2,0.004305086
-88.1,0.004305086
-88,0.004305086
-87.9,0.004305086
-87.8,0.004305086
-87.7,0.004305086
-87.6,0.004305086
-87.5,0.004305086
-87.4,0.007165795
-87.3,0.004305086
-87.2,0.004305086
-87.1,0.004305086
-87,0.004305086
-86.9,0.004305086
-86.8,0.004305086
-86.7,0.004305086
-86.6,0.004305086
-86.5,0.004305086
-86.4,0.004305086
-86.3,0.004305086
-86.2,0.004305086
-86.1,0.004305086
-86,0.004305086
-85.9,0.004305086
-85.8,0.004305086
-85.7,0.004305086
-85.6,0.004305086
-85.5,0.004305086
-85.4,0.004305086
-85.3,0.007165795
-85.2,0.004305086
-85.1,0.007165795
-85,0.004305086
-84.9,0.004305086
-84.8,0.004305086
-84.7,0.004305086
-84.6,0.004305086
-84.5,0.004305086
-84.4,0.004305086
-84.3,0.004305086
-84.2,0.004305086
-84.1,0.004305086
-84,0.004305086
-83.9,0.004305086
-83.8,0.004305086
-83.7,0.004305086
-83.6,0.004305086
-83.5,0.004305086
-83.4,0.004305086
-83.3,0.004305086
-83.2,0.007165795
-83.1,0.004305086
-83,0.004305086
-82.9,0.004305086
-82.8,0.004305086
-82.7,0.007165795
-82.6,0.007165795
-82.5,0.004305086
-82.4,0.004305086
-82.3,0.004305086
-82.2,0.004305086
-82.1,0.004305086
-82,0.004305086
-81.9,0.004305086
-81.8,0.004305086
-81.7,0.004305086
-81.6,0.004305086
-81.5,0.004305086
-81.4,0.004305086
-81.3,0.004305086
-81.2,0.004305086
-81.1,0.004305086
-81,0.004305086
-80.9,0.004305086
-80.8,0.004305086
-80.7,0.004305086
-80.6,0.004305086
-80.5,0.004305086
-80.4,0.004305086
-80.3,0.004305086
-80.2,0.004305086
-80.1,0.004305086
-80,0.004305086
-79.9,0.004305086
-79.8,0.004305086
-79.7,0.004305086
-79.6,0.004305086
-79.5,0.004305086
-79.4,0.004305086
-79.3,0.004305086
-79.2,0.004305086
-79.1,0.004305086
-79,0.004305086
-78.9,0.004305086
-78.8,0.004305086
-78.7,0.004305086
-78.6,0.004305086
-78.5,0.004305086
-78.4,0.004305086
-78.3,0.004305086
-78.2,0.004305086
-78.1,0.004305086
-78,0.004305086
-77.9,0.004305086
-77.8,0.004305086
-77.7,0.004305086
-77.6,0.004305086
-77.5,0.004305086
-77.4,0.004305086
-77.3,0.004305086
-77.2,0.004305086
-77.1,0.004305086
-77,0.004305086
-76.9,0.004305086
-76.8,0.001416331
-76.7,0.004305086
-76.6,0.004305086
-76.5,0.004305086
-76.4,0.004305086
-76.3,0.004305086
-76.2,0.004305086
-76.1,0.004305086
-76,0.001416331
-75.9,0.004305086
-75.8,0.004305086
-75.7,0.001416331
-75.6,0.004305086
-75.5,0.004305086
-75.4,0.004305086
-75.3,0.004305086
-75.2,0.004305086
-75.1,0.001416331
-75,0.004305086
-74.9,0.004305086
-74.8,0.004305086
-74.7,0.001416331
-74.6,0.004305086
-74.5,0.004305086
-74.4,0.001416331
-74.3,0.004305086
-74.2,0.004305086
-74.1,0.004305086
-74,0.004305086
-73.9,0.004305086
-73.8,0.004305086
-73.7,0.004305086
-73.6,0.004305086
-73.5,0.004305086
-73.4,0.004305086
-73.3,0.004305086
-73.2,0.004305086
-73.1,0.004305086
-73,0.001416331
-72.9,0.004305086
-72.8,0.004305086
-72.7,0.004305086
-72.6,0.001416331
-72.5,0.004305086
-72.4,0.004305086
-72.3,0.004305086
-72.2,0.001416331
-72.1,0.004305086
-72,0.001416331
-71.9,0.001416331
-71.8,0.004305086
-71.7,0.001416331
-71.6,0.004305086
-71.5,0.001416331
-71.4,0.004305086
-71.3,0.004305086
-71.2,0.001416331
-71.1,0.001416331
-71,0.001416331
-70.9,0.001416331
-70.8,0.004305086
-70.7,0.001416331
-70.6,0.001416331
-70.5,0.001416331
-70.4,0.001416331
-70.3,0.001416331
-70.2,0.001416331
-70.1,0.001416331
-70,0.004305086
-69.9,0.001416331
-69.8,0.001416331
-69.7,0.001416331
-69.6,0.001416331
-69.5,0.001416331
-69.4,0.001416331
-69.3,0.001416331
-69.2,0.001416331
-69.1,0.001416331
-69,0.001416331
-68.9,0.001416331
-68.8,0.004305086
-68.7,0.001416331
-68.6,0.004305086
-68.5,0.001416331
-68.4,0.004305086
-68.3,0.004305086
-68.2,0.001416331
-68.1,0.001416331
-68,0.001416331
-67.9,0.001416331
-67.8,0.004305086
-67.7,0.001416331
-67.6,0.001416331
-67.5,0.001416331
-67.4,0.001416331
-67.3,0.001416331
-67.2,0.001416331
-67.1,0.001416331
-67,0.004305086
-66.9,0.004305086
-66.8,0.001416331
-66.7,0.001416331
-66.6,0.001416331
-66.5,0.004305086
-66.4,0.001416331
-66.3,0.001416331
-66.2,0.001416331
-66.1,0.001416331
-66,0.001416331
